state	power	likelihood
2510	0.0069344	-57.3414
2520	0.0069344	-48.7713
2530	0.0069344	-41.831
2540	0.0069344	-42.6236
2550	0.0069344	-41.8781
2560	0.0069344	-42.8488
2570	0.0069344	-57.7459
2580	0.0069344	-88.2429
2590	0.0069344	-45.3279
2600	0.0069344	-67.5327
2610	0.0069344	-42.03
2620	0.0069344	-42.6074
2630	0.0069344	-42.1601
2640	0.0069344	-41.9236
2650	0.0069344	-41.834
2660	0.0069344	-41.7584
2670	0.0069344	-52.5725
2680	0.0069344	-43.7472
2690	0.0069344	-43.6536
2700	0.0069344	-68.8051
2710	0.0069344	-73.0244
2720	0.0069344	-46.447
2730	0.0069344	-48.5843
2740	0.0069344	-76.9984
2750	0.0069344	-88.363
2760	0.0069344	-44.8987
2770	0.0069344	-47.0973
2780	0.0069344	-75.0614
2790	0.0069344	-42.1467
2800	0.0069344	-53.4615
2810	0.0069344	-44.0595
2820	0.0069344	-41.8959
2830	0.0069344	-58.1802
2840	0.0069344	-49.6522
2850	0.0069344	-81.4431
2860	0.0069344	-81.9598
2870	0.0069344	-75.7323
2880	0.0069344	-41.7686
2890	0.0069344	-64.9356
2900	0.0069344	-42.8819
2910	0.0069344	-41.8205
2920	0.0069344	-42.599
2930	0.0069344	-47.2889
2940	0.0069344	-41.7762
2950	0.0069344	-55.9281
2960	0.0069344	-48.7505
2970	0.0069344	-48.5022
2980	0.0069344	-42.2939
2990	0.0069344	-43.4463
3000	0.0069344	-95.646
3010	0.0069344	-41.7626
3020	0.0069344	-47.7701
3030	0.0069344	-41.8235
3040	0.0069344	-41.8441
3050	0.0069344	-42.7855
3060	0.0069344	-43.9467
3070	0.0069344	-65.0464
3080	0.0069344	-48.3215
3090	0.0069344	-165.936
3100	0.0069344	-50.9186
3110	0.0069344	-60.4092
3120	0.0069344	-54.0693
3130	0.0069344	-45.14
3140	0.0069344	-45.8067
3150	0.0069344	-41.82
3160	0.0069344	-47.7989
3170	0.0069344	-41.7659
3180	0.0069344	-42.3177
3190	0.0069344	-41.8166
3200	0.0069344	-49.9685
3210	0.0069344	-51.903
3220	0.0069344	-41.7575
3230	0.0069344	-47.258
3240	0.0069344	-55.0889
3250	0.0069344	-63.5149
3260	0.0069344	-46.8849
3270	0.0069344	-51.6214
3280	0.0069344	-43.9328
3290	0.0069344	-45.7376
3300	0.0069344	-62.5692
3310	0.0069344	-91.0425
3320	0.0069344	-75.9041
3330	0.0069344	-50.5613
3340	0.0069344	-44.3317
3350	0.0069344	-47.5756
3360	0.0069344	-42.0502
3370	0.0069344	-46.8858
3380	0.0069344	-67.1699
3390	0.0069344	-80.0015
3400	0.0069344	-93.3788
3410	0.0069344	-46.2495
3420	0.0069344	-66.0536
3430	0.0069344	-41.775
3440	0.0069344	-43.4284
3450	0.0069344	-41.765
3460	0.0069344	-75.1141
3470	0.0069344	-57.2029
3480	0.0069344	-45.733
3490	0.0069344	-42.1767
3500	0.0069344	-42.109
3510	0.0069344	-42.1811
3520	0.0069344	-42.1446
