state	power	likelihood
2510	0.0418196	-65.1268
2520	0.0418196	-42.0077
2530	0.0418196	-50.5083
2540	0.0418196	-42.8313
2550	0.0418196	-54.7109
2560	0.0418196	-46.9886
2570	0.0418196	-44.1368
2580	0.0418196	-41.9238
2590	0.0418196	-52.2887
2600	0.0418196	-41.7788
2610	0.0418196	-83.0707
2620	0.0418196	-43.4518
2630	0.0418196	-76.4393
2640	0.0418196	-60.7241
2650	0.0418196	-95.8668
2660	0.0418196	-47.6809
2670	0.0418196	-108.602
2680	0.0418196	-65.7137
2690	0.0418196	-91.0366
2700	0.0418196	-52.0873
2710	0.0418196	-61.9993
2720	0.0418196	-58.7205
2730	0.0418196	-69.306
2740	0.0418196	-43.881
2750	0.0418196	-46.1537
2760	0.0418196	-61.9471
2770	0.0418196	-79.8834
2780	0.0418196	-41.783
2790	0.0418196	-67.8411
2800	0.0418196	-52.7037
2810	0.0418196	-65.724
2820	0.0418196	-42.1676
2830	0.0418196	-51.4167
2840	0.0418196	-42.8817
2850	0.0418196	-41.8055
2860	0.0418196	-122.249
2870	0.0418196	-48.3884
2880	0.0418196	-57.5155
2890	0.0418196	-49.8826
2900	0.0418196	-45.7738
2910	0.0418196	-66.999
2920	0.0418196	-72.8942
2930	0.0418196	-44.0028
2940	0.0418196	-41.7938
2950	0.0418196	-41.7495
2960	0.0418196	-42.9091
2970	0.0418196	-60.1342
2980	0.0418196	-41.7548
2990	0.0418196	-53.2361
3000	0.0418196	-43.8332
3010	0.0418196	-61.2871
3020	0.0418196	-45.0186
3030	0.0418196	-94.184
3040	0.0418196	-42.7991
3050	0.0418196	-45.7601
3060	0.0418196	-43.7696
3070	0.0418196	-46.5455
3080	0.0418196	-41.7492
3090	0.0418196	-41.8133
3100	0.0418196	-57.7147
3110	0.0418196	-42.3914
3120	0.0418196	-41.751
3130	0.0418196	-41.9451
3140	0.0418196	-58.6214
3150	0.0418196	-41.8108
3160	0.0418196	-83.6632
3170	0.0418196	-57.9405
3180	0.0418196	-41.8259
3190	0.0418196	-80.5927
3200	0.0418196	-49.9175
3210	0.0418196	-55.7099
3220	0.0418196	-45.8765
3230	0.0418196	-52.023
3240	0.0418196	-48.1608
3250	0.0418196	-41.9243
3260	0.0418196	-83.7371
3270	0.0418196	-54.599
3280	0.0418196	-41.7878
3290	0.0418196	-47.6908
3300	0.0418196	-41.7947
3310	0.0418196	-56.8356
3320	0.0418196	-57.5218
3330	0.0418196	-84.0375
3340	0.0418196	-53.644
3350	0.0418196	-42.2702
3360	0.0418196	-41.8872
3370	0.0418196	-43.8012
3380	0.0418196	-44.4889
3390	0.0418196	-43.412
3400	0.0418196	-70.7153
3410	0.0418196	-81.9481
3420	0.0418196	-51.7351
3430	0.0418196	-93.7841
3440	0.0418196	-63.0976
3450	0.0418196	-59.5755
3460	0.0418196	-41.9735
3470	0.0418196	-49.0359
3480	0.0418196	-43.3752
3490	0.0418196	-70.5634
3500	0.0418196	-53.1919
3510	0.0418196	-45.7951
3520	0.0418196	-48.7715
3530	0.0418196	-62.7791
3540	0.0418196	-55.1746
3550	0.0418196	-53.2896
3560	0.0418196	-54.4979
3570	0.0418196	-42.3657
3580	0.0418196	-60.3417
3590	0.0418196	-47.8644
3600	0.0418196	-46.2268
3610	0.0418196	-50.579
3620	0.0418196	-50.509
3630	0.0418196	-43.3513
3640	0.0418196	-41.7571
3650	0.0418196	-41.8119
3660	0.0418196	-76.6228
3670	0.0418196	-42.0299
3680	0.0418196	-98.6856
3690	0.0418196	-44.9542
3700	0.0418196	-42.8503
3710	0.0418196	-46.1826
3720	0.0418196	-46.1499
3730	0.0418196	-41.767
3740	0.0418196	-41.7496
3750	0.0418196	-44.9433
3760	0.0418196	-43.9766
3770	0.0418196	-45.5898
3780	0.0418196	-76.1669
3790	0.0418196	-51.526
3800	0.0418196	-70.0298
3810	0.0418196	-108.255
3820	0.0418196	-88.5088
3830	0.0418196	-55.3883
3840	0.0418196	-71.0234
3850	0.0418196	-65.1665
3860	0.0418196	-55.2671
3870	0.0418196	-56.7708
3880	0.0418196	-46.5045
3890	0.0418196	-42.0251
3900	0.0418196	-84.4995
3910	0.0418196	-41.7792
3920	0.0418196	-94.1186
3930	0.0418196	-45.5167
3940	0.0418196	-51.9183
3950	0.0418196	-44.2785
3960	0.0418196	-41.7656
3970	0.0418196	-55.4988
3980	0.0418196	-41.9029
3990	0.0418196	-108.389
4000	0.0418196	-41.8455
4010	0.0418196	-87.2422
4020	0.0418196	-43.6249
4030	0.0418196	-48.7868
4040	0.0418196	-48.9483
4050	0.0418196	-45.036
4060	0.0418196	-45.0829
4070	0.0418196	-62.0338
4080	0.0418196	-78.661
4090	0.0418196	-64.9248
4100	0.0418196	-46.9749
4110	0.0418196	-42.3632
4120	0.0418196	-48.7991
4130	0.0418196	-75.4472
4140	0.0418196	-41.8242
