state	power	likelihood
2510	0.00902242	-74.8786
2520	0.00902242	-41.9389
2530	0.00902242	-44.4785
2540	0.00902242	-44.5916
2550	0.00902242	-41.7638
2560	0.00902242	-51.5078
2570	0.00902242	-94.8909
2580	0.00902242	-41.9079
2590	0.00902242	-42.8896
2600	0.00902242	-41.848
2610	0.00902242	-64.2863
2620	0.00902242	-41.8196
2630	0.00902242	-41.7666
2640	0.00902242	-42.7429
2650	0.00902242	-60.2878
2660	0.00902242	-42.7113
2670	0.00902242	-65.0566
2680	0.00902242	-80.3672
2690	0.00902242	-54.6772
2700	0.00902242	-41.8235
2710	0.00902242	-82.6948
2720	0.00902242	-101.659
2730	0.00902242	-42.0525
2740	0.00902242	-41.8583
2750	0.00902242	-41.8767
2760	0.00902242	-72.4406
2770	0.00902242	-179.225
2780	0.00902242	-42.9146
2790	0.00902242	-52.5492
2800	0.00902242	-42.0908
2810	0.00902242	-42.277
2820	0.00902242	-53.8189
2830	0.00902242	-68.3453
2840	0.00902242	-98.0354
2850	0.00902242	-57.2505
2860	0.00902242	-45.1362
2870	0.00902242	-69.7823
2880	0.00902242	-142.162
2890	0.00902242	-43.0173
2900	0.00902242	-41.9135
2910	0.00902242	-83.9098
2920	0.00902242	-50.303
2930	0.00902242	-50.7441
2940	0.00902242	-70.0456
2950	0.00902242	-41.8217
2960	0.00902242	-63.3821
2970	0.00902242	-58.1844
2980	0.00902242	-43.4426
2990	0.00902242	-49.9804
3000	0.00902242	-42.8162
3010	0.00902242	-121.154
3020	0.00902242	-74.0379
3030	0.00902242	-64.0378
3040	0.00902242	-70.6904
3050	0.00902242	-42.3481
3060	0.00902242	-65.3055
3070	0.00902242	-42.132
3080	0.00902242	-41.8233
3090	0.00902242	-43.6217
3100	0.00902242	-43.7932
3110	0.00902242	-41.9143
3120	0.00902242	-53.9951
3130	0.00902242	-49.7265
3140	0.00902242	-63.3964
3150	0.00902242	-70.9498
3160	0.00902242	-41.7549
3170	0.00902242	-46.177
3180	0.00902242	-73.5466
3190	0.00902242	-41.7707
3200	0.00902242	-44.9378
3210	0.00902242	-47.2343
3220	0.00902242	-62.4961
3230	0.00902242	-48.3225
3240	0.00902242	-83.2039
3250	0.00902242	-47.4292
3260	0.00902242	-48.4304
3270	0.00902242	-42.8698
3280	0.00902242	-41.9243
3290	0.00902242	-41.829
3300	0.00902242	-44.0892
3310	0.00902242	-48.264
