state	power	likelihood
2510	0.16807	-41.8944
2520	0.16807	-43.5345
2530	0.16807	-42.4974
2540	0.16807	-47.6419
2550	0.16807	-43.5104
2560	0.16807	-44.917
2570	0.16807	-41.7532
2580	0.16807	-47.364
2590	0.16807	-47.8693
2600	0.16807	-41.9888
2610	0.16807	-50.9762
2620	0.16807	-43.296
2630	0.16807	-43.0454
2640	0.16807	-41.9815
2650	0.16807	-53.4775
2660	0.16807	-47.6469
2670	0.16807	-42.4176
2680	0.16807	-47.1077
2690	0.16807	-46.8896
2700	0.16807	-48.1767
2710	0.16807	-45.4022
2720	0.16807	-42.8832
2730	0.16807	-42.3862
2740	0.16807	-43.8229
2750	0.16807	-41.9079
2760	0.16807	-52.6103
2770	0.16807	-43.9131
2780	0.16807	-54.4108
2790	0.16807	-42.7071
2800	0.16807	-41.8607
2810	0.16807	-45.2357
2820	0.16807	-41.7824
2830	0.16807	-41.766
2840	0.16807	-42.0643
2850	0.16807	-41.9957
2860	0.16807	-43.1946
2870	0.16807	-41.8439
2880	0.16807	-41.7483
2890	0.16807	-41.8365
2900	0.16807	-41.7493
2910	0.16807	-47.4017
2920	0.16807	-42.0104
2930	0.16807	-47.9059
2940	0.16807	-41.7838
2950	0.16807	-45.4439
2960	0.16807	-41.7631
2970	0.16807	-41.7824
2980	0.16807	-41.7513
2990	0.16807	-43.9577
3000	0.16807	-48.4289
3010	0.16807	-46.0731
3020	0.16807	-44.2047
3030	0.16807	-56.8619
3040	0.16807	-50.9716
3050	0.16807	-41.9238
3060	0.16807	-44.2824
3070	0.16807	-47.434
3080	0.16807	-67.7774
3090	0.16807	-44.2172
3100	0.16807	-42.2153
3110	0.16807	-42.0491
3120	0.16807	-41.8149
3130	0.16807	-43.8199
3140	0.16807	-41.7497
3150	0.16807	-47.9555
3160	0.16807	-67.1061
3170	0.16807	-42.315
3180	0.16807	-41.8641
3190	0.16807	-42.432
3200	0.16807	-42.0334
3210	0.16807	-42.1675
3220	0.16807	-41.8317
3230	0.16807	-41.8168
3240	0.16807	-41.7509
3250	0.16807	-41.7544
3260	0.16807	-48.7821
3270	0.16807	-42.7338
3280	0.16807	-41.9312
3290	0.16807	-41.8463
3300	0.16807	-45.4771
3310	0.16807	-46.9766
3320	0.16807	-43.3851
3330	0.16807	-43.5001
3340	0.16807	-41.8236
3350	0.16807	-60.342
3360	0.16807	-43.3129
3370	0.16807	-41.7913
3380	0.16807	-49.8263
3390	0.16807	-49.1339
3400	0.16807	-41.748
3410	0.16807	-60.1851
3420	0.16807	-43.4135
3430	0.16807	-42.1988
3440	0.16807	-41.7902
3450	0.16807	-42.6965
3460	0.16807	-46.6876
3470	0.16807	-42.6076
3480	0.16807	-43.359
3490	0.16807	-47.3182
3500	0.16807	-42.4505
3510	0.16807	-49.5556
3520	0.16807	-42.9724
3530	0.16807	-49.5492
3540	0.16807	-45.6599
3550	0.16807	-41.9426
3560	0.16807	-43.9339
3570	0.16807	-41.9585
3580	0.16807	-43.0635
3590	0.16807	-45.7917
3600	0.16807	-51.9014
3610	0.16807	-50.6229
3620	0.16807	-56.1883
3630	0.16807	-42.0585
3640	0.16807	-44.4351
3650	0.16807	-41.748
3660	0.16807	-41.765
3670	0.16807	-43.3764
3680	0.16807	-41.9578
3690	0.16807	-42.4054
3700	0.16807	-41.7677
3710	0.16807	-41.7571
3720	0.16807	-46.4597
3730	0.16807	-42.1271
3740	0.16807	-42.0833
3750	0.16807	-41.7731
3760	0.16807	-41.9699
3770	0.16807	-41.9018
3780	0.16807	-41.764
3790	0.16807	-41.7923
3800	0.16807	-46.0822
3810	0.16807	-61.6679
3820	0.16807	-42.0787
3830	0.16807	-43.3556
3840	0.16807	-41.7653
3850	0.16807	-42.1087
3860	0.16807	-41.8201
3870	0.16807	-41.8199
3880	0.16807	-42.0104
3890	0.16807	-52.0896
3900	0.16807	-41.805
3910	0.16807	-48.9936
3920	0.16807	-41.778
3930	0.16807	-42.1603
3940	0.16807	-41.7522
3950	0.16807	-57.8147
3960	0.16807	-45.649
3970	0.16807	-48.5871
3980	0.16807	-53.2334
3990	0.16807	-42.0484
4000	0.16807	-42.8776
4010	0.16807	-42.2182
4020	0.16807	-55.8008
4030	0.16807	-55.7198
4040	0.16807	-43.8898
4050	0.16807	-43.373
4060	0.16807	-41.748
4070	0.16807	-42.4676
4080	0.16807	-44.953
4090	0.16807	-42.0053
4100	0.16807	-44.2413
4110	0.16807	-45.1161
4120	0.16807	-46.076
4130	0.16807	-43.5239
4140	0.16807	-41.8008
4150	0.16807	-41.7774
4160	0.16807	-41.9972
4170	0.16807	-44.8849
4180	0.16807	-42.2079
4190	0.16807	-43.3703
4200	0.16807	-41.8504
4210	0.16807	-42.3653
4220	0.16807	-55.6958
4230	0.16807	-41.9601
4240	0.16807	-43.8007
4250	0.16807	-49.312
4260	0.16807	-41.9182
4270	0.16807	-44.3144
4280	0.16807	-42.1185
4290	0.16807	-42.0931
4300	0.16807	-43.4709
4310	0.16807	-43.2971
4320	0.16807	-42.1145
4330	0.16807	-42.1223
4340	0.16807	-45.785
4350	0.16807	-41.7519
4360	0.16807	-41.7556
4370	0.16807	-42.0692
4380	0.16807	-41.8798
4390	0.16807	-53.5158
4400	0.16807	-50.103
4410	0.16807	-53.7481
4420	0.16807	-44.7422
4430	0.16807	-53.4657
4440	0.16807	-42.0467
4450	0.16807	-45.4401
4460	0.16807	-42.4526
4470	0.16807	-41.9876
4480	0.16807	-41.7557
4490	0.16807	-41.8672
4500	0.16807	-45.0428
4510	0.16807	-41.9157
4520	0.16807	-42.48
4530	0.16807	-41.9211
4540	0.16807	-44.2168
4550	0.16807	-41.8728
4560	0.16807	-42.2378
4570	0.16807	-49.5365
4580	0.16807	-50.1288
4590	0.16807	-41.7544
4600	0.16807	-42.2697
4610	0.16807	-41.8019
4620	0.16807	-51.5161
4630	0.16807	-43.9332
4640	0.16807	-45.4125
4650	0.16807	-55.7073
4660	0.16807	-43.2175
4670	0.16807	-41.8575
4680	0.16807	-41.7567
4690	0.16807	-41.8531
4700	0.16807	-41.7479
4710	0.16807	-44.14
4720	0.16807	-42.314
4730	0.16807	-42.0296
4740	0.16807	-42.1232
4750	0.16807	-42.0724
4760	0.16807	-42.0505
4770	0.16807	-41.7608
4780	0.16807	-43.6462
4790	0.16807	-41.7603
4800	0.16807	-41.8335
4810	0.16807	-41.7732
4820	0.16807	-53.0768
4830	0.16807	-47.0462
4840	0.16807	-47.8522
4850	0.16807	-42.7906
4860	0.16807	-43.3082
4870	0.16807	-44.0901
4880	0.16807	-43.0194
4890	0.16807	-45.1595
4900	0.16807	-41.8628
4910	0.16807	-44.4949
4920	0.16807	-48.649
4930	0.16807	-41.7614
4940	0.16807	-41.8306
4950	0.16807	-42.0494
4960	0.16807	-51.1595
4970	0.16807	-52.4279
4980	0.16807	-42.0937
4990	0.16807	-50.8839
5000	0.16807	-41.7499
5010	0.16807	-57.612
5020	0.16807	-42.3373
5030	0.16807	-42.3416
5040	0.16807	-41.7522
5050	0.16807	-46.1955
5060	0.16807	-41.8243
5070	0.16807	-45.4141
5080	0.16807	-41.7932
5090	0.16807	-41.774
5100	0.16807	-43.5946
5110	0.16807	-41.8424
5120	0.16807	-57.6121
5130	0.16807	-41.9653
5140	0.16807	-44.225
5150	0.16807	-52.0462
5160	0.16807	-43.0822
5170	0.16807	-43.0267
5180	0.16807	-44.0832
5190	0.16807	-46.2519
5200	0.16807	-41.7855
5210	0.16807	-47.6128
5220	0.16807	-45.397
5230	0.16807	-41.7942
5240	0.16807	-41.7922
5250	0.16807	-42.2411
5260	0.16807	-48.2625
5270	0.16807	-44.4329
5280	0.16807	-48.2678
5290	0.16807	-55.1855
5300	0.16807	-41.8623
5310	0.16807	-42.1374
5320	0.16807	-41.8776
5330	0.16807	-42.0594
5340	0.16807	-41.7791
5350	0.16807	-43.4351
5360	0.16807	-42.81
5370	0.16807	-41.7741
5380	0.16807	-41.8098
5390	0.16807	-42.3469
5400	0.16807	-41.9997
5410	0.16807	-45.4403
5420	0.16807	-43.2144
5430	0.16807	-45.3172
5440	0.16807	-44.3915
5450	0.16807	-48.5458
5460	0.16807	-41.8242
5470	0.16807	-41.9874
5480	0.16807	-41.8919
5490	0.16807	-41.8259
5500	0.16807	-42.0346
5510	0.16807	-50.7991
5520	0.16807	-51.5679
5530	0.16807	-52.5684
5540	0.16807	-41.9094
5550	0.16807	-67.6246
5560	0.16807	-46.893
5570	0.16807	-41.8049
5580	0.16807	-42.103
5590	0.16807	-42.5398
5600	0.16807	-43.7398
5610	0.16807	-43.955
5620	0.16807	-41.759
5630	0.16807	-42.2475
5640	0.16807	-42.348
5650	0.16807	-41.8082
5660	0.16807	-43.1559
5670	0.16807	-41.8239
5680	0.16807	-44.0364
5690	0.16807	-41.7582
5700	0.16807	-42.2196
5710	0.16807	-41.8148
5720	0.16807	-41.8817
5730	0.16807	-47.7603
5740	0.16807	-41.8215
5750	0.16807	-41.8185
5760	0.16807	-41.7987
5770	0.16807	-49.3151
5780	0.16807	-42.0892
5790	0.16807	-43.3739
5800	0.16807	-42.1218
5810	0.16807	-41.8149
5820	0.16807	-54.161
5830	0.16807	-41.7479
5840	0.16807	-44.1474
5850	0.16807	-41.8212
5860	0.16807	-43.1642
5870	0.16807	-41.9102
5880	0.16807	-55.8101
5890	0.16807	-41.9563
5900	0.16807	-46.4168
5910	0.16807	-42.7892
5920	0.16807	-41.7897
5930	0.16807	-41.7487
5940	0.16807	-43.0741
5950	0.16807	-47.3908
5960	0.16807	-45.06
5970	0.16807	-41.9683
5980	0.16807	-42.6864
5990	0.16807	-43.9599
6000	0.16807	-51.5624
6010	0.16807	-41.7489
6020	0.16807	-47.5895
6030	0.16807	-41.8294
6040	0.16807	-41.7483
6050	0.16807	-42.8403
6060	0.16807	-42.8608
6070	0.16807	-41.7814
6080	0.16807	-43.415
6090	0.16807	-46.7074
6100	0.16807	-41.9384
6110	0.16807	-41.7528
6120	0.16807	-41.9732
6130	0.16807	-41.8611
6140	0.16807	-41.7951
6150	0.16807	-41.7542
6160	0.16807	-41.8056
6170	0.16807	-41.7736
6180	0.16807	-47.1373
6190	0.16807	-41.7824
6200	0.16807	-58.962
6210	0.16807	-41.7736
6220	0.16807	-41.8689
6230	0.16807	-45.597
6240	0.16807	-43.7032
6250	0.16807	-48.3371
6260	0.16807	-47.1994
6270	0.16807	-42.3099
6280	0.16807	-48.9896
6290	0.16807	-41.899
6300	0.16807	-41.842
6310	0.16807	-42.009
6320	0.16807	-42.261
6330	0.16807	-45.0519
6340	0.16807	-41.8534
6350	0.16807	-50.9742
6360	0.16807	-49.2981
6370	0.16807	-42.0587
6380	0.16807	-41.8261
6390	0.16807	-41.7481
6400	0.16807	-48.4261
6410	0.16807	-42.0087
6420	0.16807	-41.8476
6430	0.16807	-42.1879
6440	0.16807	-43.9747
6450	0.16807	-42.6008
6460	0.16807	-43.4523
6470	0.16807	-43.0219
6480	0.16807	-42.1309
6490	0.16807	-41.766
6500	0.16807	-46.0815
6510	0.16807	-43.6676
6520	0.16807	-41.7516
6530	0.16807	-42.5062
6540	0.16807	-41.769
6550	0.16807	-41.9198
6560	0.16807	-41.7607
6570	0.16807	-41.8538
6580	0.16807	-44.0696
6590	0.16807	-42.1358
6600	0.16807	-41.7514
6610	0.16807	-51.7193
6620	0.16807	-42.805
6630	0.16807	-42.0979
6640	0.16807	-42.1148
6650	0.16807	-43.9793
6660	0.16807	-43.1177
6670	0.16807	-41.9871
6680	0.16807	-42.5485
6690	0.16807	-42.6329
6700	0.16807	-41.7722
6710	0.16807	-42.1207
6720	0.16807	-47.7834
6730	0.16807	-44.4602
6740	0.16807	-45.0209
6750	0.16807	-43.8856
6760	0.16807	-41.7484
6770	0.16807	-47.3547
6780	0.16807	-43.2002
6790	0.16807	-51.3757
6800	0.16807	-56.4116
6810	0.16807	-51.4264
6820	0.16807	-44.508
6830	0.16807	-45.6493
6840	0.16807	-41.772
6850	0.16807	-52.5556
6860	0.16807	-43.9515
6870	0.16807	-43.8956
6880	0.16807	-44.253
6890	0.16807	-41.9621
6900	0.16807	-42.0248
6910	0.16807	-46.0388
6920	0.16807	-81.6359
6930	0.16807	-42.8855
6940	0.16807	-41.8082
6950	0.16807	-45.6641
6960	0.16807	-41.788
6970	0.16807	-41.8961
6980	0.16807	-49.4523
6990	0.16807	-41.8724
7000	0.16807	-41.8089
7010	0.16807	-41.7517
7020	0.16807	-41.8494
7030	0.16807	-43.5203
7040	0.16807	-42.9013
7050	0.16807	-41.7601
7060	0.16807	-43.3442
7070	0.16807	-41.8553
7080	0.16807	-49.8356
7090	0.16807	-41.7784
7100	0.16807	-43.9511
7110	0.16807	-54.4377
7120	0.16807	-41.8512
7130	0.16807	-41.9362
7140	0.16807	-44.3768
7150	0.16807	-61.9873
7160	0.16807	-49.5415
7170	0.16807	-47.822
7180	0.16807	-41.8782
7190	0.16807	-41.9244
7200	0.16807	-42.9831
7210	0.16807	-42.159
7220	0.16807	-53.6178
7230	0.16807	-41.899
7240	0.16807	-42.0005
7250	0.16807	-41.9987
7260	0.16807	-42.389
7270	0.16807	-42.1737
7280	0.16807	-41.8868
7290	0.16807	-42.2148
7300	0.16807	-42.1562
7310	0.16807	-41.9739
7320	0.16807	-41.9693
7330	0.16807	-43.4285
7340	0.16807	-48.2752
7350	0.16807	-41.9832
7360	0.16807	-41.7505
7370	0.16807	-44.087
7380	0.16807	-41.7617
7390	0.16807	-42.0755
7400	0.16807	-42.706
7410	0.16807	-48.3308
7420	0.16807	-42.8101
7430	0.16807	-41.8509
7440	0.16807	-41.7525
7450	0.16807	-42.7883
7460	0.16807	-44.9685
7470	0.16807	-41.7674
7480	0.16807	-42.9105
7490	0.16807	-56.1858
7500	0.16807	-42.263
7510	0.16807	-42.4381
7520	0.16807	-43.6265
7530	0.16807	-42.5429
7540	0.16807	-51.8383
7550	0.16807	-41.7812
7560	0.16807	-45.313
7570	0.16807	-46.7071
7580	0.16807	-44.1442
7590	0.16807	-43.8936
7600	0.16807	-45.2631
7610	0.16807	-42.2144
7620	0.16807	-41.8887
7630	0.16807	-46.9218
7640	0.16807	-41.8052
7650	0.16807	-49.4515
7660	0.16807	-42.105
7670	0.16807	-43.0492
7680	0.16807	-42.7896
7690	0.16807	-42.101
7700	0.16807	-47.2694
7710	0.16807	-43.5096
7720	0.16807	-42.0949
7730	0.16807	-59.9658
7740	0.16807	-41.76
7750	0.16807	-50.4472
7760	0.16807	-42.7884
7770	0.16807	-41.9698
7780	0.16807	-42.9351
7790	0.16807	-53.9005
7800	0.16807	-46.4251
7810	0.16807	-43.0512
7820	0.16807	-41.7534
7830	0.16807	-41.7696
7840	0.16807	-42.2047
7850	0.16807	-41.8814
7860	0.16807	-42.341
7870	0.16807	-46.0041
7880	0.16807	-42.0483
7890	0.16807	-52.9168
7900	0.16807	-42.0262
7910	0.16807	-42.0567
7920	0.16807	-44.634
7930	0.16807	-42.1458
7940	0.16807	-42.0072
7950	0.16807	-43.8497
7960	0.16807	-43.1868
7970	0.16807	-46.896
7980	0.16807	-41.7508
7990	0.16807	-42.3989
8000	0.16807	-41.9054
8010	0.16807	-42.0738
8020	0.16807	-41.7482
8030	0.16807	-45.7189
8040	0.16807	-43.7893
8050	0.16807	-43.2384
8060	0.16807	-41.9815
8070	0.16807	-42.4314
8080	0.16807	-41.8917
8090	0.16807	-41.8391
8100	0.16807	-42.2937
8110	0.16807	-41.8983
8120	0.16807	-46.102
8130	0.16807	-55.0264
8140	0.16807	-41.7815
8150	0.16807	-41.807
8160	0.16807	-45.7586
8170	0.16807	-42.0861
8180	0.16807	-42.176
8190	0.16807	-42.1915
8200	0.16807	-46.2417
8210	0.16807	-42.1218
8220	0.16807	-46.8171
8230	0.16807	-47.3812
8240	0.16807	-44.6524
8250	0.16807	-41.7738
8260	0.16807	-41.9508
8270	0.16807	-45.9194
8280	0.16807	-41.8299
8290	0.16807	-41.9203
8300	0.16807	-41.8046
8310	0.16807	-41.7539
8320	0.16807	-41.8004
8330	0.16807	-46.7884
8340	0.16807	-41.756
8350	0.16807	-42.2907
8360	0.16807	-45.7531
8370	0.16807	-42.0071
8380	0.16807	-58.3807
8390	0.16807	-42.3391
8400	0.16807	-45.0035
8410	0.16807	-57.2311
8420	0.16807	-41.8383
8430	0.16807	-45.9199
8440	0.16807	-43.803
8450	0.16807	-42.6974
8460	0.16807	-41.7864
8470	0.16807	-43.3845
8480	0.16807	-46.0841
8490	0.16807	-42.4906
8500	0.16807	-42.1717
