state	power	likelihood
2510	0.32768	-41.8104
2520	0.32768	-42.1274
2530	0.32768	-41.7694
2540	0.32768	-44.3642
2550	0.32768	-42.0714
2560	0.32768	-42.0506
2570	0.32768	-42.2481
2580	0.32768	-41.8138
2590	0.32768	-42.2768
2600	0.32768	-42.2997
2610	0.32768	-48.4025
2620	0.32768	-42.765
2630	0.32768	-41.7945
2640	0.32768	-41.8614
2650	0.32768	-42.1888
2660	0.32768	-41.7588
2670	0.32768	-42.4803
2680	0.32768	-41.7871
2690	0.32768	-41.874
2700	0.32768	-42.0008
2710	0.32768	-41.7512
2720	0.32768	-41.9884
2730	0.32768	-42.1139
2740	0.32768	-41.8142
2750	0.32768	-44.2528
2760	0.32768	-41.836
2770	0.32768	-41.7768
2780	0.32768	-41.8564
2790	0.32768	-52.2755
2800	0.32768	-42.9093
2810	0.32768	-41.8403
2820	0.32768	-41.7892
2830	0.32768	-41.8333
2840	0.32768	-42.207
2850	0.32768	-41.8309
2860	0.32768	-42.308
2870	0.32768	-44.5169
2880	0.32768	-41.7645
2890	0.32768	-53.6044
2900	0.32768	-41.7756
2910	0.32768	-42.3194
2920	0.32768	-42.8461
2930	0.32768	-42.5802
2940	0.32768	-42.3569
2950	0.32768	-42.4008
2960	0.32768	-43.3758
2970	0.32768	-42.1879
2980	0.32768	-44.6554
2990	0.32768	-45.7862
3000	0.32768	-42.0174
3010	0.32768	-42.1053
3020	0.32768	-46.5899
3030	0.32768	-43.7359
3040	0.32768	-43.6435
3050	0.32768	-44.4986
3060	0.32768	-41.7514
3070	0.32768	-41.7707
3080	0.32768	-41.922
3090	0.32768	-41.8956
3100	0.32768	-41.7775
3110	0.32768	-42.4268
3120	0.32768	-41.7827
3130	0.32768	-41.7648
3140	0.32768	-43.5203
3150	0.32768	-41.7713
3160	0.32768	-42.5086
3170	0.32768	-42.0716
3180	0.32768	-48.8686
3190	0.32768	-42.6363
3200	0.32768	-42.1843
3210	0.32768	-41.7895
3220	0.32768	-42.0363
3230	0.32768	-41.8891
3240	0.32768	-41.7704
3250	0.32768	-43.0578
3260	0.32768	-42.0226
3270	0.32768	-42.0001
3280	0.32768	-41.8051
3290	0.32768	-42.5287
3300	0.32768	-41.7586
3310	0.32768	-43.4217
3320	0.32768	-43.0862
3330	0.32768	-41.8836
3340	0.32768	-41.8896
3350	0.32768	-44.4061
3360	0.32768	-46.9369
3370	0.32768	-42.0717
3380	0.32768	-43.6318
3390	0.32768	-42.471
3400	0.32768	-43.6137
3410	0.32768	-41.7595
3420	0.32768	-41.7679
3430	0.32768	-43.1771
3440	0.32768	-41.7988
3450	0.32768	-41.9073
3460	0.32768	-44.2518
3470	0.32768	-42.1268
3480	0.32768	-41.7803
3490	0.32768	-41.7684
3500	0.32768	-42.4648
3510	0.32768	-42.1083
3520	0.32768	-46.3614
3530	0.32768	-44.3959
3540	0.32768	-50.9527
3550	0.32768	-41.7881
3560	0.32768	-41.8625
3570	0.32768	-45.917
3580	0.32768	-42.4582
