state	power	likelihood
2510	0.0229345	-46.2806
2520	0.0229345	-41.9533
2530	0.0229345	-43.3366
2540	0.0229345	-64.0299
2550	0.0229345	-42.1415
2560	0.0229345	-53.9738
2570	0.0229345	-82.9038
2580	0.0229345	-177.905
2590	0.0229345	-135.823
2600	0.0229345	-44.8835
2610	0.0229345	-54.4294
2620	0.0229345	-45.8265
2630	0.0229345	-51.4157
2640	0.0229345	-41.7916
2650	0.0229345	-61.7008
2660	0.0229345	-42.3849
2670	0.0229345	-47.7733
2680	0.0229345	-71.1157
2690	0.0229345	-58.192
2700	0.0229345	-43.4496
2710	0.0229345	-90.6121
2720	0.0229345	-93.9068
2730	0.0229345	-106.167
2740	0.0229345	-71.0327
2750	0.0229345	-77.6892
2760	0.0229345	-48.4001
2770	0.0229345	-47.5783
2780	0.0229345	-46.8496
2790	0.0229345	-82.2888
2800	0.0229345	-41.799
2810	0.0229345	-46.8293
2820	0.0229345	-42.8757
2830	0.0229345	-94.3442
2840	0.0229345	-60.315
2850	0.0229345	-41.7694
2860	0.0229345	-118.797
2870	0.0229345	-88.1331
2880	0.0229345	-170.295
2890	0.0229345	-52.5171
2900	0.0229345	-42.1452
2910	0.0229345	-42.5517
2920	0.0229345	-42.3116
2930	0.0229345	-90.0301
2940	0.0229345	-41.8535
2950	0.0229345	-41.9615
2960	0.0229345	-47.1882
2970	0.0229345	-42.8096
2980	0.0229345	-41.8316
2990	0.0229345	-186.077
3000	0.0229345	-88.2058
3010	0.0229345	-84.8181
3020	0.0229345	-62.5337
3030	0.0229345	-177.499
3040	0.0229345	-66.3342
3050	0.0229345	-56.5218
3060	0.0229345	-53.5671
3070	0.0229345	-46.812
3080	0.0229345	-62.095
3090	0.0229345	-97.9473
3100	0.0229345	-42.4675
3110	0.0229345	-41.8315
3120	0.0229345	-42.2236
3130	0.0229345	-43.5737
3140	0.0229345	-63.5668
3150	0.0229345	-60.8165
3160	0.0229345	-78.5541
3170	0.0229345	-41.7482
3180	0.0229345	-94.0311
3190	0.0229345	-42.4395
3200	0.0229345	-101.653
3210	0.0229345	-48.8445
3220	0.0229345	-51.7575
3230	0.0229345	-44.8975
3240	0.0229345	-63.3946
3250	0.0229345	-57.4155
3260	0.0229345	-61.6006
3270	0.0229345	-95.5243
3280	0.0229345	-50.1123
3290	0.0229345	-42.2365
3300	0.0229345	-65.7192
3310	0.0229345	-46.1402
3320	0.0229345	-41.9715
3330	0.0229345	-44.2673
3340	0.0229345	-47.6038
3350	0.0229345	-49.159
3360	0.0229345	-42.779
3370	0.0229345	-84.5994
3380	0.0229345	-52.5463
3390	0.0229345	-48.8998
3400	0.0229345	-100.314
3410	0.0229345	-74.8599
3420	0.0229345	-60.7684
3430	0.0229345	-78.2238
3440	0.0229345	-59.007
3450	0.0229345	-58.0396
3460	0.0229345	-42.0384
3470	0.0229345	-139.772
3480	0.0229345	-101.093
3490	0.0229345	-45.9577
3500	0.0229345	-74.0775
3510	0.0229345	-50.9266
3520	0.0229345	-41.9655
3530	0.0229345	-50.6024
3540	0.0229345	-41.8119
3550	0.0229345	-63.235
3560	0.0229345	-76.3419
3570	0.0229345	-43.3738
3580	0.0229345	-84.3219
3590	0.0229345	-42.7786
3600	0.0229345	-73.6567
3610	0.0229345	-45.8976
3620	0.0229345	-82.303
3630	0.0229345	-61.7547
3640	0.0229345	-42.58
3650	0.0229345	-56.1055
3660	0.0229345	-48.4258
3670	0.0229345	-42.3768
3680	0.0229345	-58.4029
3690	0.0229345	-155.722
3700	0.0229345	-60.8911
3710	0.0229345	-110.567
3720	0.0229345	-75.3141
3730	0.0229345	-42.0798
3740	0.0229345	-87.6967
3750	0.0229345	-88.381
3760	0.0229345	-61.7144
3770	0.0229345	-57.0547
3780	0.0229345	-52.0555
3790	0.0229345	-50.488
3800	0.0229345	-41.8304
3810	0.0229345	-78.8557
3820	0.0229345	-52.0731
3830	0.0229345	-60.4794
3840	0.0229345	-84.1575
3850	0.0229345	-90.7757
3860	0.0229345	-41.822
3870	0.0229345	-50.5081
3880	0.0229345	-47.002
3890	0.0229345	-66.868
3900	0.0229345	-41.7676
3910	0.0229345	-84.4546
3920	0.0229345	-122.088
3930	0.0229345	-43.3655
3940	0.0229345	-95.4055
3950	0.0229345	-41.856
3960	0.0229345	-67.9626
3970	0.0229345	-44.5589
3980	0.0229345	-43.7676
3990	0.0229345	-75.3227
4000	0.0229345	-134.206
4010	0.0229345	-65.1168
4020	0.0229345	-41.7503
4030	0.0229345	-52.2131
4040	0.0229345	-73.2873
4050	0.0229345	-43.7011
4060	0.0229345	-51.394
4070	0.0229345	-65.3082
4080	0.0229345	-46.3264
4090	0.0229345	-45.0507
4100	0.0229345	-62.4644
4110	0.0229345	-58.4636
4120	0.0229345	-46.5173
4130	0.0229345	-111.082
4140	0.0229345	-52.7087
4150	0.0229345	-138.119
4160	0.0229345	-120.206
4170	0.0229345	-42.0367
4180	0.0229345	-77.9502
4190	0.0229345	-54.0477
4200	0.0229345	-182.589
4210	0.0229345	-126.147
4220	0.0229345	-53.6607
4230	0.0229345	-52.9329
4240	0.0229345	-72.0652
4250	0.0229345	-58.7628
4260	0.0229345	-62.7686
4270	0.0229345	-77.6778
4280	0.0229345	-43.1637
4290	0.0229345	-52.3578
4300	0.0229345	-41.8072
4310	0.0229345	-137.548
4320	0.0229345	-130.03
4330	0.0229345	-43.3735
4340	0.0229345	-41.8407
4350	0.0229345	-70.4822
4360	0.0229345	-47.4752
4370	0.0229345	-90.891
4380	0.0229345	-50.8617
4390	0.0229345	-87.6148
4400	0.0229345	-53.8263
4410	0.0229345	-47.1667
4420	0.0229345	-98.4417
4430	0.0229345	-46.6807
4440	0.0229345	-42.3517
4450	0.0229345	-42.0018
4460	0.0229345	-58.6851
4470	0.0229345	-47.4454
4480	0.0229345	-104.253
4490	0.0229345	-53.6454
4500	0.0229345	-66.3157
4510	0.0229345	-69.4179
4520	0.0229345	-44.4379
4530	0.0229345	-99.5042
4540	0.0229345	-119.488
4550	0.0229345	-63.4114
4560	0.0229345	-64.4866
4570	0.0229345	-43.0896
4580	0.0229345	-43.9024
4590	0.0229345	-51.2219
4600	0.0229345	-41.9431
4610	0.0229345	-41.8171
4620	0.0229345	-60.9242
4630	0.0229345	-106.781
4640	0.0229345	-59.0291
4650	0.0229345	-41.7753
4660	0.0229345	-61.3609
4670	0.0229345	-84.721
4680	0.0229345	-51.5677
4690	0.0229345	-66.0366
4700	0.0229345	-60.627
4710	0.0229345	-41.7516
4720	0.0229345	-52.8912
4730	0.0229345	-66.333
4740	0.0229345	-84.7995
4750	0.0229345	-57.3259
4760	0.0229345	-65.864
4770	0.0229345	-49.8472
4780	0.0229345	-44.5601
4790	0.0229345	-52.7883
4800	0.0229345	-41.787
4810	0.0229345	-56.1891
4820	0.0229345	-55.5152
4830	0.0229345	-46.2777
4840	0.0229345	-50.3237
4850	0.0229345	-43.7189
4860	0.0229345	-60.4895
4870	0.0229345	-45.6361
4880	0.0229345	-59.9096
4890	0.0229345	-85.2016
4900	0.0229345	-45.3829
4910	0.0229345	-58.1031
4920	0.0229345	-52.9127
4930	0.0229345	-66.9799
4940	0.0229345	-97.8479
4950	0.0229345	-45.367
4960	0.0229345	-103.859
4970	0.0229345	-48.1566
4980	0.0229345	-84.9926
4990	0.0229345	-48.8904
5000	0.0229345	-56.1183
5010	0.0229345	-83.4187
5020	0.0229345	-45.4978
5030	0.0229345	-46.1131
5040	0.0229345	-41.7479
5050	0.0229345	-96.0359
5060	0.0229345	-83.4272
