state	power	likelihood
2510	0.470427	-42.1401
2520	0.470427	-44.1742
2530	0.470427	-41.7834
2540	0.470427	-42.2682
2550	0.470427	-41.773
2560	0.470427	-43.9163
2570	0.470427	-41.8869
2580	0.470427	-41.8287
2590	0.470427	-45.3183
2600	0.470427	-42.5425
2610	0.470427	-42.0708
2620	0.470427	-42.3093
2630	0.470427	-41.7825
2640	0.470427	-42.2437
2650	0.470427	-41.8897
2660	0.470427	-41.8151
2670	0.470427	-42.7792
2680	0.470427	-41.7482
2690	0.470427	-42.455
2700	0.470427	-41.7522
2710	0.470427	-42.8144
2720	0.470427	-41.8212
2730	0.470427	-41.9424
2740	0.470427	-43.4892
2750	0.470427	-47.2688
2760	0.470427	-41.9026
2770	0.470427	-45.206
2780	0.470427	-41.8282
2790	0.470427	-43.0081
2800	0.470427	-42.6749
2810	0.470427	-41.9245
2820	0.470427	-41.7597
2830	0.470427	-48.2161
2840	0.470427	-41.9184
2850	0.470427	-41.9696
2860	0.470427	-42.2599
2870	0.470427	-41.7714
2880	0.470427	-41.8421
2890	0.470427	-41.7613
2900	0.470427	-42.0831
2910	0.470427	-41.8401
2920	0.470427	-42.3642
2930	0.470427	-41.8181
2940	0.470427	-42.5001
2950	0.470427	-42.5672
2960	0.470427	-43.5506
2970	0.470427	-41.7506
2980	0.470427	-41.8063
2990	0.470427	-42.0082
3000	0.470427	-41.9927
3010	0.470427	-41.7542
3020	0.470427	-41.8008
3030	0.470427	-41.8366
3040	0.470427	-41.8897
3050	0.470427	-41.9859
3060	0.470427	-41.784
3070	0.470427	-42.9112
3080	0.470427	-42.0123
3090	0.470427	-41.8336
3100	0.470427	-41.7486
3110	0.470427	-41.7596
3120	0.470427	-41.8176
3130	0.470427	-41.778
3140	0.470427	-41.9449
3150	0.470427	-41.9089
3160	0.470427	-41.7483
3170	0.470427	-43.3623
3180	0.470427	-42.2832
3190	0.470427	-42.126
3200	0.470427	-46.4658
3210	0.470427	-42.3344
3220	0.470427	-42.7883
3230	0.470427	-41.799
3240	0.470427	-42.9652
3250	0.470427	-41.8039
3260	0.470427	-42.1039
3270	0.470427	-48.5052
3280	0.470427	-43.1222
3290	0.470427	-41.849
3300	0.470427	-41.757
3310	0.470427	-42.5061
3320	0.470427	-41.8443
3330	0.470427	-41.766
3340	0.470427	-43.6595
3350	0.470427	-42.403
3360	0.470427	-43.362
3370	0.470427	-41.7491
3380	0.470427	-41.9349
3390	0.470427	-42.0426
3400	0.470427	-41.9679
3410	0.470427	-42.4387
3420	0.470427	-41.8638
3430	0.470427	-41.969
3440	0.470427	-42.0283
3450	0.470427	-44.7269
3460	0.470427	-41.7988
3470	0.470427	-41.9967
3480	0.470427	-44.2091
3490	0.470427	-42.5895
3500	0.470427	-42.0945
3510	0.470427	-41.7835
3520	0.470427	-42.1064
