state	power	likelihood
2510	0.0205963	-48.1725
2520	0.0205963	-41.8652
2530	0.0205963	-50.079
2540	0.0205963	-43.9868
2550	0.0205963	-59.6845
2560	0.0205963	-70.907
2570	0.0205963	-41.8532
2580	0.0205963	-61.3225
2590	0.0205963	-67.8522
2600	0.0205963	-123.708
2610	0.0205963	-48.318
2620	0.0205963	-57.7159
2630	0.0205963	-42.4475
2640	0.0205963	-60.4551
2650	0.0205963	-50.0316
2660	0.0205963	-41.7639
2670	0.0205963	-41.8682
2680	0.0205963	-53.4015
2690	0.0205963	-42.8295
2700	0.0205963	-51.0344
2710	0.0205963	-41.8957
2720	0.0205963	-41.8086
2730	0.0205963	-99.0026
2740	0.0205963	-54.1255
2750	0.0205963	-41.7905
2760	0.0205963	-42.7941
2770	0.0205963	-85.0211
2780	0.0205963	-43.8736
2790	0.0205963	-43.3932
2800	0.0205963	-41.8166
2810	0.0205963	-43.2627
2820	0.0205963	-47.8248
2830	0.0205963	-46.4879
2840	0.0205963	-41.8342
2850	0.0205963	-116.81
2860	0.0205963	-44.9592
2870	0.0205963	-41.8701
2880	0.0205963	-48.0046
2890	0.0205963	-41.9867
2900	0.0205963	-43.0638
2910	0.0205963	-46.4866
2920	0.0205963	-76.0883
2930	0.0205963	-48.8246
2940	0.0205963	-48.6741
2950	0.0205963	-52.7505
2960	0.0205963	-110.42
2970	0.0205963	-50.8307
2980	0.0205963	-41.963
2990	0.0205963	-42.1575
3000	0.0205963	-41.9789
3010	0.0205963	-44.6314
3020	0.0205963	-41.8217
3030	0.0205963	-42.9334
3040	0.0205963	-70.9539
3050	0.0205963	-48.4012
3060	0.0205963	-65.8849
3070	0.0205963	-51.2991
3080	0.0205963	-64.3016
3090	0.0205963	-41.8347
3100	0.0205963	-53.6212
3110	0.0205963	-139.878
3120	0.0205963	-57.5118
3130	0.0205963	-50.2469
3140	0.0205963	-83.5167
3150	0.0205963	-45.1981
3160	0.0205963	-51.9165
3170	0.0205963	-53.2787
3180	0.0205963	-42.4147
3190	0.0205963	-43.966
3200	0.0205963	-41.997
3210	0.0205963	-58.2726
3220	0.0205963	-41.8031
3230	0.0205963	-44.4796
3240	0.0205963	-41.9285
3250	0.0205963	-60.6984
3260	0.0205963	-50.4756
3270	0.0205963	-42.9882
3280	0.0205963	-44.5865
3290	0.0205963	-45.8625
3300	0.0205963	-41.8806
3310	0.0205963	-43.1075
3320	0.0205963	-43.609
3330	0.0205963	-44.2609
3340	0.0205963	-61.8661
3350	0.0205963	-62.164
3360	0.0205963	-42.6422
3370	0.0205963	-42.0092
3380	0.0205963	-46.2093
3390	0.0205963	-77.4089
3400	0.0205963	-41.7936
3410	0.0205963	-55.3481
3420	0.0205963	-51.1699
3430	0.0205963	-42.6552
3440	0.0205963	-46.5348
3450	0.0205963	-42.1937
3460	0.0205963	-41.7761
3470	0.0205963	-43.3094
3480	0.0205963	-49.8359
3490	0.0205963	-47.506
3500	0.0205963	-50.5437
3510	0.0205963	-42.4479
3520	0.0205963	-42.5296
3530	0.0205963	-41.9349
3540	0.0205963	-41.9089
3550	0.0205963	-43.8776
3560	0.0205963	-47.4561
3570	0.0205963	-41.9385
3580	0.0205963	-63.7406
3590	0.0205963	-52.0508
3600	0.0205963	-53.9795
3610	0.0205963	-42.3798
3620	0.0205963	-41.9164
3630	0.0205963	-45.5437
