state	power	likelihood
2510	0.000796262	-41.7507
2520	0.000796262	-77.0989
2530	0.000796262	-79.253
2540	0.000796262	-51.1458
2550	0.000796262	-45.6651
2560	0.000796262	-87.512
2570	0.000796262	-118.492
2580	0.000796262	-43.2135
2590	0.000796262	-53.3749
2600	0.000796262	-105.135
2610	0.000796262	-163.486
2620	0.000796262	-52.3735
2630	0.000796262	-90.1603
2640	0.000796262	-43.051
2650	0.000796262	-42.1344
2660	0.000796262	-41.7496
2670	0.000796262	-41.8683
2680	0.000796262	-42.2536
2690	0.000796262	-82.2406
2700	0.000796262	-62.6798
2710	0.000796262	-107.569
2720	0.000796262	-99.5236
2730	0.000796262	-41.9092
2740	0.000796262	-81.849
2750	0.000796262	-44.4407
2760	0.000796262	-41.9323
2770	0.000796262	-74.4516
2780	0.000796262	-41.821
2790	0.000796262	-49.1172
2800	0.000796262	-42.3731
2810	0.000796262	-69.1281
2820	0.000796262	-46.0108
2830	0.000796262	-46.4859
2840	0.000796262	-64.6042
2850	0.000796262	-63.9537
2860	0.000796262	-47.8073
2870	0.000796262	-45.5654
2880	0.000796262	-42.8739
2890	0.000796262	-41.8382
2900	0.000796262	-42.4066
2910	0.000796262	-43.5628
2920	0.000796262	-62.4471
2930	0.000796262	-46.4569
2940	0.000796262	-43.5817
2950	0.000796262	-42.0322
2960	0.000796262	-41.8223
2970	0.000796262	-79.6965
2980	0.000796262	-127.289
2990	0.000796262	-41.8654
3000	0.000796262	-58.5319
3010	0.000796262	-50.7438
3020	0.000796262	-49.0649
3030	0.000796262	-57.0852
3040	0.000796262	-46.7412
3050	0.000796262	-148.358
3060	0.000796262	-55.6189
3070	0.000796262	-43.2434
3080	0.000796262	-67.4141
3090	0.000796262	-53.3256
3100	0.000796262	-60.6185
3110	0.000796262	-41.7594
3120	0.000796262	-41.7911
3130	0.000796262	-46.7096
3140	0.000796262	-196.034
3150	0.000796262	-51.9279
3160	0.000796262	-46.0829
3170	0.000796262	-41.7687
3180	0.000796262	-49.6739
3190	0.000796262	-41.8609
3200	0.000796262	-51.184
3210	0.000796262	-41.751
3220	0.000796262	-60.9567
3230	0.000796262	-113.882
3240	0.000796262	-69.9934
3250	0.000796262	-41.7618
3260	0.000796262	-75.1559
3270	0.000796262	-129.52
3280	0.000796262	-60.3984
3290	0.000796262	-57.3647
3300	0.000796262	-63.9288
3310	0.000796262	-41.7667
3320	0.000796262	-42.3574
3330	0.000796262	-64.2698
3340	0.000796262	-42.1546
3350	0.000796262	-41.764
3360	0.000796262	-111.703
3370	0.000796262	-43.6211
3380	0.000796262	-55.2504
3390	0.000796262	-56.5817
3400	0.000796262	-41.7902
3410	0.000796262	-48.2031
3420	0.000796262	-43.4384
3430	0.000796262	-91.6921
3440	0.000796262	-49.1154
3450	0.000796262	-53.0858
3460	0.000796262	-44.0553
3470	0.000796262	-59.6992
3480	0.000796262	-41.8536
3490	0.000796262	-51.8508
3500	0.000796262	-42.1084
3510	0.000796262	-44.6036
3520	0.000796262	-42.0051
3530	0.000796262	-108.608
3540	0.000796262	-152.99
3550	0.000796262	-67.8924
3560	0.000796262	-42.0333
3570	0.000796262	-126.287
3580	0.000796262	-46.0064
3590	0.000796262	-44.1776
3600	0.000796262	-77.5767
3610	0.000796262	-42.2805
3620	0.000796262	-122.483
3630	0.000796262	-62.1851
3640	0.000796262	-58.7966
3650	0.000796262	-41.7841
3660	0.000796262	-44.9862
3670	0.000796262	-57.7664
3680	0.000796262	-81.1028
3690	0.000796262	-46.8205
3700	0.000796262	-58.6112
3710	0.000796262	-44.9985
3720	0.000796262	-60.3615
3730	0.000796262	-41.7571
3740	0.000796262	-44.0727
3750	0.000796262	-43.6571
3760	0.000796262	-42.5419
3770	0.000796262	-68.7768
3780	0.000796262	-41.8597
3790	0.000796262	-41.7662
3800	0.000796262	-41.8193
3810	0.000796262	-41.8771
3820	0.000796262	-41.9187
3830	0.000796262	-42.0212
3840	0.000796262	-48.2835
3850	0.000796262	-60.9587
3860	0.000796262	-42.1808
3870	0.000796262	-41.8994
3880	0.000796262	-72.7208
3890	0.000796262	-48.9643
3900	0.000796262	-96.5675
3910	0.000796262	-41.8217
3920	0.000796262	-45.4085
3930	0.000796262	-50.9161
3940	0.000796262	-47.9693
3950	0.000796262	-49.2748
3960	0.000796262	-56.2165
3970	0.000796262	-41.8516
3980	0.000796262	-45.703
3990	0.000796262	-43.0692
4000	0.000796262	-51.3146
4010	0.000796262	-47.7663
4020	0.000796262	-47.8597
4030	0.000796262	-144.046
4040	0.000796262	-55.9172
4050	0.000796262	-46.9034
4060	0.000796262	-60.7927
4070	0.000796262	-165.281
4080	0.000796262	-42.0119
4090	0.000796262	-48.7361
4100	0.000796262	-43.2292
4110	0.000796262	-88.5569
4120	0.000796262	-67.091
4130	0.000796262	-55.0452
4140	0.000796262	-47.8811
4150	0.000796262	-46.1654
4160	0.000796262	-106.915
4170	0.000796262	-58.3034
4180	0.000796262	-58.1879
4190	0.000796262	-58.8023
4200	0.000796262	-56.4245
4210	0.000796262	-41.767
4220	0.000796262	-41.7498
4230	0.000796262	-41.9226
4240	0.000796262	-70.0899
4250	0.000796262	-42.1174
4260	0.000796262	-116.234
4270	0.000796262	-44.0381
4280	0.000796262	-44.3671
4290	0.000796262	-61.6323
4300	0.000796262	-61.1465
4310	0.000796262	-78.8525
4320	0.000796262	-41.9696
4330	0.000796262	-43.0332
4340	0.000796262	-56.6911
4350	0.000796262	-50.6821
4360	0.000796262	-43.6391
4370	0.000796262	-41.9263
4380	0.000796262	-42.8552
4390	0.000796262	-42.7097
4400	0.000796262	-41.9219
4410	0.000796262	-70.8359
4420	0.000796262	-42.0132
4430	0.000796262	-42.4507
4440	0.000796262	-47.6198
4450	0.000796262	-45.1249
4460	0.000796262	-55.6494
4470	0.000796262	-49.9799
4480	0.000796262	-51.8716
4490	0.000796262	-41.9663
4500	0.000796262	-68.3084
4510	0.000796262	-42.0048
4520	0.000796262	-91.7667
4530	0.000796262	-58.2192
4540	0.000796262	-43.6297
4550	0.000796262	-57.3827
4560	0.000796262	-42.0298
4570	0.000796262	-42.2155
4580	0.000796262	-47.7149
4590	0.000796262	-130.16
4600	0.000796262	-42.4333
4610	0.000796262	-70.2013
4620	0.000796262	-48.9368
4630	0.000796262	-80.7118
4640	0.000796262	-51.5047
4650	0.000796262	-42.3995
4660	0.000796262	-41.9637
4670	0.000796262	-44.4196
4680	0.000796262	-45.1519
4690	0.000796262	-42.1223
4700	0.000796262	-42.6664
4710	0.000796262	-41.9257
4720	0.000796262	-83.928
4730	0.000796262	-43.1003
4740	0.000796262	-70.5228
4750	0.000796262	-63.6801
4760	0.000796262	-41.9241
4770	0.000796262	-69.1001
4780	0.000796262	-41.8014
4790	0.000796262	-45.1699
4800	0.000796262	-76.6198
4810	0.000796262	-50.7733
4820	0.000796262	-56.5496
4830	0.000796262	-43.2341
4840	0.000796262	-85.6305
4850	0.000796262	-41.7871
4860	0.000796262	-53.6076
4870	0.000796262	-67.6111
4880	0.000796262	-55.0676
4890	0.000796262	-57.2827
4900	0.000796262	-44.7518
4910	0.000796262	-69.1056
4920	0.000796262	-117.493
4930	0.000796262	-73.147
4940	0.000796262	-59.9812
4950	0.000796262	-51.525
4960	0.000796262	-218.829
4970	0.000796262	-42.0044
4980	0.000796262	-41.7657
4990	0.000796262	-55.7371
5000	0.000796262	-54.1417
5010	0.000796262	-42.0333
5020	0.000796262	-41.8371
5030	0.000796262	-64.4574
5040	0.000796262	-62.0347
5050	0.000796262	-41.9285
5060	0.000796262	-41.7568
5070	0.000796262	-84.0815
5080	0.000796262	-48.4141
5090	0.000796262	-50.6265
5100	0.000796262	-74.8695
5110	0.000796262	-41.7557
5120	0.000796262	-80.7902
5130	0.000796262	-162.79
5140	0.000796262	-41.7939
5150	0.000796262	-43.0433
5160	0.000796262	-70.757
5170	0.000796262	-50.0525
5180	0.000796262	-44.2121
5190	0.000796262	-53.504
5200	0.000796262	-94.8481
5210	0.000796262	-42.2582
5220	0.000796262	-45.0912
5230	0.000796262	-42.1191
5240	0.000796262	-62.43
5250	0.000796262	-45.8422
5260	0.000796262	-58.9758
5270	0.000796262	-45.6188
5280	0.000796262	-78.0092
5290	0.000796262	-43.6373
5300	0.000796262	-41.8386
5310	0.000796262	-41.976
5320	0.000796262	-42.0296
5330	0.000796262	-42.8688
5340	0.000796262	-73.3757
5350	0.000796262	-81.0507
5360	0.000796262	-93.7829
5370	0.000796262	-45.8466
5380	0.000796262	-50.952
5390	0.000796262	-43.1501
5400	0.000796262	-46.4133
5410	0.000796262	-120.541
5420	0.000796262	-75.7714
5430	0.000796262	-42.2012
5440	0.000796262	-62.0614
5450	0.000796262	-95.7943
5460	0.000796262	-47.8421
5470	0.000796262	-54.4315
5480	0.000796262	-58.2878
5490	0.000796262	-45.2236
5500	0.000796262	-42.6238
5510	0.000796262	-54.2791
5520	0.000796262	-44.8272
5530	0.000796262	-61.3324
5540	0.000796262	-41.7664
5550	0.000796262	-43.7217
5560	0.000796262	-81.6756
5570	0.000796262	-100.697
5580	0.000796262	-42.9301
5590	0.000796262	-52.9387
5600	0.000796262	-80.8753
5610	0.000796262	-52.4923
5620	0.000796262	-42.1102
5630	0.000796262	-42.2524
5640	0.000796262	-102.758
5650	0.000796262	-72.5783
5660	0.000796262	-47.9887
5670	0.000796262	-55.8653
5680	0.000796262	-41.7545
5690	0.000796262	-63.0751
5700	0.000796262	-99.9454
5710	0.000796262	-41.9346
5720	0.000796262	-41.911
5730	0.000796262	-79.1546
5740	0.000796262	-48.9182
5750	0.000796262	-42.517
5760	0.000796262	-55.9128
5770	0.000796262	-41.7563
5780	0.000796262	-42.6503
5790	0.000796262	-49.7506
5800	0.000796262	-51.2608
5810	0.000796262	-43.8158
5820	0.000796262	-41.7617
5830	0.000796262	-58.0088
5840	0.000796262	-41.7748
5850	0.000796262	-78.6309
5860	0.000796262	-41.7648
