state	power	likelihood
2510	3.125e-07	-45.6649
2520	3.125e-07	-49.8847
2530	3.125e-07	-57.8401
2540	3.125e-07	-73.084
2550	3.125e-07	-54.7126
2560	3.125e-07	-41.7703
2570	3.125e-07	-75.8353
2580	3.125e-07	-50.57
2590	3.125e-07	-47.2504
2600	3.125e-07	-83.9683
2610	3.125e-07	-46.7904
2620	3.125e-07	-72.354
2630	3.125e-07	-45.3473
2640	3.125e-07	-42.3746
2650	3.125e-07	-115.662
2660	3.125e-07	-50.4145
2670	3.125e-07	-61.2122
2680	3.125e-07	-124.489
2690	3.125e-07	-235.988
2700	3.125e-07	-59.5217
2710	3.125e-07	-41.8821
2720	3.125e-07	-41.9542
2730	3.125e-07	-41.7816
2740	3.125e-07	-73.0291
2750	3.125e-07	-50.1233
2760	3.125e-07	-43.778
2770	3.125e-07	-41.7593
2780	3.125e-07	-53.9795
2790	3.125e-07	-41.9935
2800	3.125e-07	-49.8503
2810	3.125e-07	-44.9941
2820	3.125e-07	-63.4716
2830	3.125e-07	-125.746
2840	3.125e-07	-41.857
2850	3.125e-07	-56.9779
2860	3.125e-07	-57.046
2870	3.125e-07	-58.2344
2880	3.125e-07	-41.8117
2890	3.125e-07	-51.0192
2900	3.125e-07	-58.3186
2910	3.125e-07	-96.3836
2920	3.125e-07	-42.0404
2930	3.125e-07	-115.643
2940	3.125e-07	-46.5126
2950	3.125e-07	-48.616
2960	3.125e-07	-43.513
2970	3.125e-07	-41.8397
2980	3.125e-07	-48.3567
2990	3.125e-07	-42.1567
3000	3.125e-07	-89.6223
3010	3.125e-07	-47.1775
3020	3.125e-07	-81.0097
3030	3.125e-07	-44.4056
3040	3.125e-07	-50.2009
3050	3.125e-07	-99.9461
3060	3.125e-07	-44.947
3070	3.125e-07	-48.7167
3080	3.125e-07	-45.3507
3090	3.125e-07	-48.7664
3100	3.125e-07	-47.579
3110	3.125e-07	-69.827
3120	3.125e-07	-46.2806
3130	3.125e-07	-46.6874
3140	3.125e-07	-41.8899
3150	3.125e-07	-41.7505
3160	3.125e-07	-41.7668
3170	3.125e-07	-42.6207
3180	3.125e-07	-79.6205
3190	3.125e-07	-41.8324
3200	3.125e-07	-179.86
3210	3.125e-07	-59.7424
3220	3.125e-07	-45.7187
3230	3.125e-07	-68.3811
3240	3.125e-07	-41.9154
3250	3.125e-07	-41.956
3260	3.125e-07	-129.592
3270	3.125e-07	-57.1141
3280	3.125e-07	-104.293
3290	3.125e-07	-62.9471
3300	3.125e-07	-125.769
3310	3.125e-07	-44.1268
3320	3.125e-07	-73.1478
3330	3.125e-07	-49.3172
3340	3.125e-07	-43.9396
3350	3.125e-07	-43.6677
3360	3.125e-07	-79.3025
3370	3.125e-07	-42.1444
3380	3.125e-07	-41.9573
3390	3.125e-07	-62.4237
3400	3.125e-07	-41.759
3410	3.125e-07	-144.437
3420	3.125e-07	-52.9155
3430	3.125e-07	-41.9648
3440	3.125e-07	-41.7712
3450	3.125e-07	-59.7079
3460	3.125e-07	-41.798
3470	3.125e-07	-46.6546
3480	3.125e-07	-41.9799
3490	3.125e-07	-53.8968
