state	power	likelihood
2510	0.16807	-41.818
2520	0.16807	-44.4464
2530	0.16807	-43.3893
2540	0.16807	-42.0708
2550	0.16807	-41.7609
2560	0.16807	-41.8005
2570	0.16807	-42.9413
2580	0.16807	-45.1138
2590	0.16807	-50.7428
2600	0.16807	-43.2016
2610	0.16807	-42.5632
2620	0.16807	-44.8493
2630	0.16807	-41.7775
2640	0.16807	-60.342
2650	0.16807	-41.7727
2660	0.16807	-43.6796
2670	0.16807	-41.9356
2680	0.16807	-43.8994
2690	0.16807	-43.3524
2700	0.16807	-42.4889
2710	0.16807	-49.0297
2720	0.16807	-41.8072
2730	0.16807	-41.7674
2740	0.16807	-42.5456
2750	0.16807	-41.8581
2760	0.16807	-42.5502
2770	0.16807	-42.4984
2780	0.16807	-41.8624
2790	0.16807	-45.4519
2800	0.16807	-42.1211
2810	0.16807	-41.8122
2820	0.16807	-41.9668
2830	0.16807	-42.7167
2840	0.16807	-43.1735
2850	0.16807	-41.9882
2860	0.16807	-41.8188
2870	0.16807	-42.8618
2880	0.16807	-41.8131
2890	0.16807	-41.7576
2900	0.16807	-43.159
2910	0.16807	-41.9199
2920	0.16807	-41.7662
2930	0.16807	-45.6733
2940	0.16807	-41.9345
2950	0.16807	-42.6313
2960	0.16807	-41.8029
2970	0.16807	-41.8134
2980	0.16807	-41.7626
2990	0.16807	-43.0939
3000	0.16807	-41.8273
3010	0.16807	-46.2515
3020	0.16807	-42.4518
3030	0.16807	-45.3795
3040	0.16807	-43.3009
3050	0.16807	-46.4682
3060	0.16807	-41.8394
3070	0.16807	-41.9616
3080	0.16807	-41.7586
3090	0.16807	-43.5724
3100	0.16807	-43.1153
3110	0.16807	-44.3391
3120	0.16807	-43.2404
3130	0.16807	-42.0381
3140	0.16807	-41.79
3150	0.16807	-53.2031
3160	0.16807	-42.6127
3170	0.16807	-48.0364
3180	0.16807	-42.5024
3190	0.16807	-41.9594
3200	0.16807	-42.2222
3210	0.16807	-42.6921
3220	0.16807	-41.7687
3230	0.16807	-42.4749
3240	0.16807	-41.9473
3250	0.16807	-50.0239
3260	0.16807	-43.1787
3270	0.16807	-41.8162
3280	0.16807	-41.8587
3290	0.16807	-41.7716
3300	0.16807	-48.3275
3310	0.16807	-41.7696
3320	0.16807	-43.3607
3330	0.16807	-42.0463
3340	0.16807	-42.4485
3350	0.16807	-41.8485
3360	0.16807	-43.0119
3370	0.16807	-41.7646
3380	0.16807	-41.9356
3390	0.16807	-47.0765
3400	0.16807	-41.831
3410	0.16807	-42.8827
3420	0.16807	-48.2062
3430	0.16807	-45.2133
3440	0.16807	-46.2258
3450	0.16807	-41.8351
3460	0.16807	-43.7561
3470	0.16807	-41.7556
3480	0.16807	-41.9242
3490	0.16807	-41.778
3500	0.16807	-41.8234
3510	0.16807	-49.3735
3520	0.16807	-47.9587
3530	0.16807	-48.3923
3540	0.16807	-42.0788
3550	0.16807	-43.0692
3560	0.16807	-43.4444
3570	0.16807	-42.6659
3580	0.16807	-43.2922
3590	0.16807	-51.5479
3600	0.16807	-43.8627
3610	0.16807	-44.5056
3620	0.16807	-42.6223
3630	0.16807	-41.9961
3640	0.16807	-43.8376
3650	0.16807	-41.892
3660	0.16807	-41.8404
3670	0.16807	-43.4037
3680	0.16807	-41.7788
3690	0.16807	-42.2541
3700	0.16807	-41.7655
3710	0.16807	-41.8043
3720	0.16807	-46.1403
3730	0.16807	-42.9981
3740	0.16807	-43.0904
3750	0.16807	-42.6849
3760	0.16807	-42.7412
3770	0.16807	-42.7712
3780	0.16807	-42.0266
3790	0.16807	-50.43
3800	0.16807	-41.7653
3810	0.16807	-43.0379
3820	0.16807	-44.0484
3830	0.16807	-41.7703
3840	0.16807	-41.7667
3850	0.16807	-42.5064
3860	0.16807	-44.6054
3870	0.16807	-42.2678
3880	0.16807	-41.9562
3890	0.16807	-45.4694
3900	0.16807	-41.9347
3910	0.16807	-48.2448
3920	0.16807	-46.8119
3930	0.16807	-47.9888
3940	0.16807	-41.9074
3950	0.16807	-44.4971
3960	0.16807	-42.8807
3970	0.16807	-41.808
3980	0.16807	-55.443
3990	0.16807	-41.8901
4000	0.16807	-41.8034
4010	0.16807	-42.7133
4020	0.16807	-42.7713
4030	0.16807	-41.8461
4040	0.16807	-41.7759
4050	0.16807	-41.8394
4060	0.16807	-44.4158
4070	0.16807	-42.155
4080	0.16807	-41.7614
4090	0.16807	-42.5717
4100	0.16807	-41.7979
4110	0.16807	-41.7893
4120	0.16807	-56.4136
4130	0.16807	-41.7828
4140	0.16807	-42.0491
4150	0.16807	-41.7883
4160	0.16807	-45.3984
4170	0.16807	-41.7662
4180	0.16807	-55.069
4190	0.16807	-43.1346
4200	0.16807	-41.7564
4210	0.16807	-41.918
4220	0.16807	-41.7635
4230	0.16807	-44.6807
4240	0.16807	-41.8339
4250	0.16807	-48.8177
4260	0.16807	-41.9345
4270	0.16807	-42.0509
4280	0.16807	-68.5705
4290	0.16807	-44.7746
4300	0.16807	-41.79
4310	0.16807	-42.9999
4320	0.16807	-43.9235
4330	0.16807	-41.8153
4340	0.16807	-42.5064
4350	0.16807	-41.9094
4360	0.16807	-41.7599
4370	0.16807	-43.3634
4380	0.16807	-43.4929
4390	0.16807	-43.1057
4400	0.16807	-43.1499
4410	0.16807	-42.0893
4420	0.16807	-41.8239
4430	0.16807	-43.6495
4440	0.16807	-41.7681
4450	0.16807	-42.4404
4460	0.16807	-41.7754
4470	0.16807	-41.8044
4480	0.16807	-41.7659
4490	0.16807	-42.119
4500	0.16807	-42.0381
4510	0.16807	-42.4403
4520	0.16807	-45.1637
4530	0.16807	-42.3309
4540	0.16807	-41.8774
4550	0.16807	-41.9278
4560	0.16807	-46.8518
4570	0.16807	-42.218
4580	0.16807	-41.7564
4590	0.16807	-41.7587
4600	0.16807	-42.354
4610	0.16807	-41.9081
4620	0.16807	-41.7731
4630	0.16807	-43.4541
4640	0.16807	-42.129
4650	0.16807	-42.541
4660	0.16807	-43.7915
4670	0.16807	-41.776
4680	0.16807	-42.3497
4690	0.16807	-62.7651
4700	0.16807	-42.8512
4710	0.16807	-42.193
4720	0.16807	-48.0513
4730	0.16807	-42.9698
4740	0.16807	-42.0588
4750	0.16807	-41.7528
4760	0.16807	-42.7113
4770	0.16807	-42.0927
4780	0.16807	-41.8351
4790	0.16807	-41.7679
4800	0.16807	-41.9231
4810	0.16807	-41.8755
4820	0.16807	-42.1597
4830	0.16807	-41.8973
4840	0.16807	-43.3591
4850	0.16807	-42.7566
4860	0.16807	-41.8635
4870	0.16807	-41.7643
4880	0.16807	-46.7703
4890	0.16807	-41.7728
4900	0.16807	-41.756
4910	0.16807	-54.3107
4920	0.16807	-42.7275
4930	0.16807	-52.1522
4940	0.16807	-41.7877
4950	0.16807	-41.8782
4960	0.16807	-49.8819
4970	0.16807	-43.9386
4980	0.16807	-41.8058
4990	0.16807	-42.0692
5000	0.16807	-46.3571
5010	0.16807	-41.9337
5020	0.16807	-41.7933
5030	0.16807	-42.5673
5040	0.16807	-47.8542
5050	0.16807	-42.569
5060	0.16807	-42.2788
5070	0.16807	-42.3773
5080	0.16807	-44.9132
5090	0.16807	-42.1
5100	0.16807	-42.8421
5110	0.16807	-45.7807
5120	0.16807	-41.8752
5130	0.16807	-41.7633
5140	0.16807	-49.8111
5150	0.16807	-42.8164
5160	0.16807	-41.7547
5170	0.16807	-51.5643
5180	0.16807	-43.679
5190	0.16807	-41.7815
5200	0.16807	-49.2794
5210	0.16807	-43.4854
5220	0.16807	-42.6071
5230	0.16807	-42.2707
5240	0.16807	-52.8465
5250	0.16807	-42.383
5260	0.16807	-41.9277
5270	0.16807	-42.0636
5280	0.16807	-41.8173
5290	0.16807	-41.7897
5300	0.16807	-41.9634
5310	0.16807	-42.8524
5320	0.16807	-41.7688
5330	0.16807	-43.6729
5340	0.16807	-42.4792
5350	0.16807	-41.8314
5360	0.16807	-46.8896
5370	0.16807	-41.8871
5380	0.16807	-42.5773
5390	0.16807	-43.8882
5400	0.16807	-44.7417
5410	0.16807	-43.1893
5420	0.16807	-42.4472
5430	0.16807	-42.811
5440	0.16807	-47.1604
5450	0.16807	-54.7324
5460	0.16807	-46.204
5470	0.16807	-41.8671
5480	0.16807	-41.8109
5490	0.16807	-43.9358
5500	0.16807	-41.895
5510	0.16807	-41.8432
5520	0.16807	-41.9244
5530	0.16807	-41.7756
5540	0.16807	-55.1093
5550	0.16807	-45.0481
5560	0.16807	-41.7503
5570	0.16807	-46.2859
5580	0.16807	-41.8313
5590	0.16807	-41.9987
5600	0.16807	-42.2733
5610	0.16807	-43.5825
5620	0.16807	-43.0329
5630	0.16807	-46.8252
5640	0.16807	-41.8503
5650	0.16807	-48.7052
5660	0.16807	-43.6177
5670	0.16807	-45.7687
5680	0.16807	-42.2868
5690	0.16807	-43.0648
5700	0.16807	-42.322
5710	0.16807	-41.905
5720	0.16807	-41.7785
5730	0.16807	-45.472
5740	0.16807	-44.7292
5750	0.16807	-43.2752
5760	0.16807	-41.7759
5770	0.16807	-43.757
5780	0.16807	-41.7791
5790	0.16807	-42.1992
5800	0.16807	-43.9788
5810	0.16807	-46.9515
5820	0.16807	-42.6025
5830	0.16807	-42.9907
5840	0.16807	-43.3008
5850	0.16807	-43.5228
5860	0.16807	-42.8312
5870	0.16807	-45.2389
5880	0.16807	-41.764
5890	0.16807	-43.4169
5900	0.16807	-42.2858
5910	0.16807	-42.7197
5920	0.16807	-42.8255
5930	0.16807	-41.7797
5940	0.16807	-41.7575
5950	0.16807	-42.7811
5960	0.16807	-42.2912
5970	0.16807	-41.7841
5980	0.16807	-41.7993
5990	0.16807	-41.7608
6000	0.16807	-41.7787
6010	0.16807	-43.663
6020	0.16807	-42.0191
6030	0.16807	-41.7882
6040	0.16807	-45.3899
6050	0.16807	-42.3051
6060	0.16807	-43.4131
6070	0.16807	-46.2969
6080	0.16807	-42.7406
6090	0.16807	-43.8306
6100	0.16807	-41.7768
6110	0.16807	-53.407
6120	0.16807	-43.6204
6130	0.16807	-47.7189
6140	0.16807	-47.7769
6150	0.16807	-49.2182
6160	0.16807	-41.7545
6170	0.16807	-41.86
6180	0.16807	-43.5781
6190	0.16807	-41.8254
6200	0.16807	-41.8242
6210	0.16807	-41.9077
6220	0.16807	-42.0017
6230	0.16807	-42.274
6240	0.16807	-41.7536
6250	0.16807	-41.7887
6260	0.16807	-41.751
6270	0.16807	-42.0005
6280	0.16807	-41.7612
6290	0.16807	-42.0538
6300	0.16807	-55.0845
6310	0.16807	-43.3744
6320	0.16807	-42.6481
6330	0.16807	-41.9301
6340	0.16807	-47.9424
6350	0.16807	-43.2274
6360	0.16807	-41.817
6370	0.16807	-42.2473
6380	0.16807	-42.8012
6390	0.16807	-41.7607
6400	0.16807	-41.7736
6410	0.16807	-42.6933
6420	0.16807	-48.0143
6430	0.16807	-42.7664
6440	0.16807	-41.776
6450	0.16807	-41.7823
6460	0.16807	-45.4677
6470	0.16807	-43.0741
6480	0.16807	-41.8116
6490	0.16807	-48.6337
6500	0.16807	-43.399
6510	0.16807	-42.5847
6520	0.16807	-48.6819
6530	0.16807	-42.0053
6540	0.16807	-42.3293
6550	0.16807	-42.3243
6560	0.16807	-41.7857
6570	0.16807	-43.5178
6580	0.16807	-54.8277
6590	0.16807	-41.9877
6600	0.16807	-41.8217
6610	0.16807	-41.8728
6620	0.16807	-50.3452
6630	0.16807	-41.7525
6640	0.16807	-47.9294
6650	0.16807	-41.7556
6660	0.16807	-43.7295
6670	0.16807	-41.7576
6680	0.16807	-48.1783
6690	0.16807	-42.2091
6700	0.16807	-42.4331
6710	0.16807	-42.9246
6720	0.16807	-48.9131
6730	0.16807	-43.7025
6740	0.16807	-46.24
6750	0.16807	-44.3603
6760	0.16807	-41.9584
6770	0.16807	-41.7838
6780	0.16807	-41.7815
6790	0.16807	-41.8353
6800	0.16807	-42.4593
6810	0.16807	-43.0239
6820	0.16807	-41.8942
6830	0.16807	-41.7535
6840	0.16807	-45.6758
6850	0.16807	-46.5229
6860	0.16807	-43.108
6870	0.16807	-44.0543
6880	0.16807	-43.2569
6890	0.16807	-42.6588
6900	0.16807	-41.9429
6910	0.16807	-41.8453
6920	0.16807	-41.765
6930	0.16807	-41.7578
6940	0.16807	-41.8005
6950	0.16807	-41.7735
6960	0.16807	-42.3816
6970	0.16807	-41.7814
6980	0.16807	-46.2446
6990	0.16807	-42.4063
7000	0.16807	-42.9995
7010	0.16807	-41.9644
7020	0.16807	-48.1284
7030	0.16807	-42.9318
7040	0.16807	-41.8052
7050	0.16807	-42.0749
7060	0.16807	-41.7538
7070	0.16807	-41.7685
7080	0.16807	-41.7644
7090	0.16807	-48.233
7100	0.16807	-41.8624
7110	0.16807	-45.3021
7120	0.16807	-45.186
7130	0.16807	-42.0487
7140	0.16807	-48.3029
7150	0.16807	-42.293
7160	0.16807	-42.4292
7170	0.16807	-46.3394
7180	0.16807	-43.6813
7190	0.16807	-41.7658
7200	0.16807	-42.9301
7210	0.16807	-49.1775
7220	0.16807	-43.1065
7230	0.16807	-41.7834
7240	0.16807	-41.794
7250	0.16807	-41.7758
7260	0.16807	-46.3117
7270	0.16807	-42.1647
7280	0.16807	-41.7986
7290	0.16807	-41.8098
7300	0.16807	-42.224
7310	0.16807	-48.4744
7320	0.16807	-41.8405
7330	0.16807	-41.7615
7340	0.16807	-42.4686
7350	0.16807	-42.353
7360	0.16807	-41.8224
7370	0.16807	-42.1025
7380	0.16807	-41.8019
7390	0.16807	-41.8291
7400	0.16807	-43.7891
7410	0.16807	-61.0063
7420	0.16807	-45.1689
7430	0.16807	-41.8794
7440	0.16807	-47.5989
7450	0.16807	-45.6573
7460	0.16807	-42.1963
7470	0.16807	-41.8353
7480	0.16807	-41.8146
7490	0.16807	-41.7621
7500	0.16807	-41.8412
7510	0.16807	-41.7546
7520	0.16807	-45.81
7530	0.16807	-41.7924
7540	0.16807	-42.3762
7550	0.16807	-42.71
7560	0.16807	-46.5898
7570	0.16807	-44.9962
7580	0.16807	-42.0412
7590	0.16807	-41.8972
7600	0.16807	-42.4922
7610	0.16807	-41.8396
7620	0.16807	-44.1701
7630	0.16807	-44.7198
7640	0.16807	-54.9374
7650	0.16807	-41.8311
7660	0.16807	-42.3272
7670	0.16807	-42.4977
7680	0.16807	-41.9239
7690	0.16807	-42.028
7700	0.16807	-41.8288
7710	0.16807	-52.8863
7720	0.16807	-43.2527
7730	0.16807	-46.5321
7740	0.16807	-53.2999
7750	0.16807	-43.4464
7760	0.16807	-44.6411
7770	0.16807	-41.8431
7780	0.16807	-41.7755
7790	0.16807	-51.2742
7800	0.16807	-41.7825
7810	0.16807	-42.2098
7820	0.16807	-42.2894
7830	0.16807	-44.104
7840	0.16807	-42.0559
7850	0.16807	-41.8044
7860	0.16807	-43.8511
7870	0.16807	-41.7535
7880	0.16807	-41.7676
7890	0.16807	-42.9332
7900	0.16807	-41.9363
7910	0.16807	-41.8187
7920	0.16807	-43.6186
7930	0.16807	-43.3987
7940	0.16807	-46.7376
7950	0.16807	-41.9364
7960	0.16807	-41.7617
7970	0.16807	-41.7618
7980	0.16807	-45.5209
7990	0.16807	-51.8333
8000	0.16807	-42.02
8010	0.16807	-56.2889
8020	0.16807	-44.5328
8030	0.16807	-41.7504
8040	0.16807	-47.9162
8050	0.16807	-41.7591
8060	0.16807	-42.0644
8070	0.16807	-41.7574
8080	0.16807	-41.8144
8090	0.16807	-41.7508
8100	0.16807	-46.3644
8110	0.16807	-41.8405
8120	0.16807	-54.4748
8130	0.16807	-47.5028
8140	0.16807	-48.8375
8150	0.16807	-41.7816
8160	0.16807	-41.8105
8170	0.16807	-41.7926
8180	0.16807	-41.8385
8190	0.16807	-42.1803
8200	0.16807	-42.3908
8210	0.16807	-41.8131
8220	0.16807	-41.758
8230	0.16807	-42.2009
8240	0.16807	-41.8098
8250	0.16807	-41.8713
8260	0.16807	-50.9758
8270	0.16807	-41.7893
8280	0.16807	-44.2893
8290	0.16807	-41.755
8300	0.16807	-41.7591
8310	0.16807	-42.7346
8320	0.16807	-41.8991
8330	0.16807	-43.4994
8340	0.16807	-42.5549
8350	0.16807	-43.8039
8360	0.16807	-41.7535
8370	0.16807	-42.6087
8380	0.16807	-42.422
8390	0.16807	-46.5484
8400	0.16807	-46.211
8410	0.16807	-44.7627
8420	0.16807	-41.7983
8430	0.16807	-49.9225
8440	0.16807	-41.8339
8450	0.16807	-42.5639
8460	0.16807	-42.1835
8470	0.16807	-44.2057
8480	0.16807	-42.373
8490	0.16807	-41.8977
8500	0.16807	-42.2115
8510	0.16807	-42.0307
8520	0.16807	-52.3585
8530	0.16807	-41.7521
8540	0.16807	-43.2097
8550	0.16807	-43.8366
8560	0.16807	-41.7898
8570	0.16807	-41.7862
8580	0.16807	-42.0184
8590	0.16807	-46.0076
8600	0.16807	-41.878
8610	0.16807	-42.8416
8620	0.16807	-43.5903
8630	0.16807	-46.5855
8640	0.16807	-43.8574
8650	0.16807	-42.8074
8660	0.16807	-41.8946
8670	0.16807	-42.3614
8680	0.16807	-42.899
8690	0.16807	-42.4009
8700	0.16807	-41.8511
8710	0.16807	-41.8544
8720	0.16807	-43.3888
8730	0.16807	-42.493
8740	0.16807	-42.9118
8750	0.16807	-43.0822
8760	0.16807	-43.7263
8770	0.16807	-41.8712
8780	0.16807	-41.7578
8790	0.16807	-50.1263
8800	0.16807	-43.1329
8810	0.16807	-41.8276
8820	0.16807	-46.3613
8830	0.16807	-42.3936
8840	0.16807	-42.2658
8850	0.16807	-41.8541
8860	0.16807	-44.4103
8870	0.16807	-43.4553
8880	0.16807	-42.6456
8890	0.16807	-45.5912
8900	0.16807	-49.7921
