state	power	likelihood
2510	0.624032	-42.5406
2520	0.624032	-41.8743
2530	0.624032	-41.763
2540	0.624032	-42.8434
2550	0.624032	-41.7899
2560	0.624032	-41.7788
2570	0.624032	-45.741
2580	0.624032	-42.4752
2590	0.624032	-41.9316
2600	0.624032	-41.7849
2610	0.624032	-41.853
2620	0.624032	-41.7584
2630	0.624032	-41.7895
2640	0.624032	-41.9323
2650	0.624032	-42.0048
2660	0.624032	-42.719
2670	0.624032	-42.0271
2680	0.624032	-41.7586
2690	0.624032	-44.1353
2700	0.624032	-41.8251
2710	0.624032	-42.0358
2720	0.624032	-44.7735
2730	0.624032	-41.8697
2740	0.624032	-41.8117
2750	0.624032	-41.756
2760	0.624032	-42.1892
2770	0.624032	-42.3031
2780	0.624032	-42.1607
2790	0.624032	-42.3163
2800	0.624032	-41.8464
2810	0.624032	-42.5996
2820	0.624032	-42.2671
2830	0.624032	-41.967
2840	0.624032	-41.7858
2850	0.624032	-41.7766
2860	0.624032	-41.8102
2870	0.624032	-41.7585
2880	0.624032	-41.7823
2890	0.624032	-41.9927
2900	0.624032	-41.8595
2910	0.624032	-43.8918
2920	0.624032	-41.882
2930	0.624032	-42.5935
2940	0.624032	-41.9128
2950	0.624032	-42.2088
2960	0.624032	-41.837
2970	0.624032	-42.0879
2980	0.624032	-41.7899
2990	0.624032	-45.3023
3000	0.624032	-43.2686
3010	0.624032	-42.5998
3020	0.624032	-41.7943
3030	0.624032	-41.7694
3040	0.624032	-42.0985
3050	0.624032	-42.6836
3060	0.624032	-42.9788
3070	0.624032	-41.7796
3080	0.624032	-41.7515
3090	0.624032	-41.7661
3100	0.624032	-41.9059
3110	0.624032	-41.8109
3120	0.624032	-44.0727
3130	0.624032	-41.9848
3140	0.624032	-42.0931
3150	0.624032	-41.9212
3160	0.624032	-41.8014
3170	0.624032	-41.7522
3180	0.624032	-41.7762
3190	0.624032	-42.1473
3200	0.624032	-42.0788
3210	0.624032	-42.0008
3220	0.624032	-41.8241
3230	0.624032	-41.7652
3240	0.624032	-42.4982
3250	0.624032	-41.9244
3260	0.624032	-42.5161
3270	0.624032	-45.9361
3280	0.624032	-41.8988
3290	0.624032	-42.0197
3300	0.624032	-41.7906
3310	0.624032	-42.4561
3320	0.624032	-42.1404
3330	0.624032	-41.9233
3340	0.624032	-43.5073
3350	0.624032	-44.4401
3360	0.624032	-42.9869
3370	0.624032	-42.0015
3380	0.624032	-41.9187
3390	0.624032	-42.0291
3400	0.624032	-41.8983
3410	0.624032	-41.9611
3420	0.624032	-42.3715
3430	0.624032	-41.7579
3440	0.624032	-41.8296
3450	0.624032	-41.8065
3460	0.624032	-41.7647
3470	0.624032	-42.4662
3480	0.624032	-42.329
3490	0.624032	-43.8334
3500	0.624032	-42.9181
3510	0.624032	-41.9017
3520	0.624032	-41.8243
3530	0.624032	-43.6489
3540	0.624032	-41.9896
3550	0.624032	-44.5281
3560	0.624032	-41.9751
3570	0.624032	-41.9188
3580	0.624032	-45.1531
3590	0.624032	-42.8875
3600	0.624032	-41.7685
3610	0.624032	-41.7617
3620	0.624032	-41.7643
3630	0.624032	-41.7989
3640	0.624032	-42.3518
3650	0.624032	-41.7556
3660	0.624032	-41.7621
3670	0.624032	-41.8038
3680	0.624032	-41.978
3690	0.624032	-42.108
3700	0.624032	-41.9231
3710	0.624032	-41.9353
3720	0.624032	-41.7556
3730	0.624032	-41.7493
3740	0.624032	-41.7536
3750	0.624032	-41.7627
3760	0.624032	-41.7526
3770	0.624032	-41.8739
3780	0.624032	-41.7651
3790	0.624032	-41.7657
3800	0.624032	-43.5781
3810	0.624032	-41.7613
3820	0.624032	-41.7794
3830	0.624032	-43.1657
3840	0.624032	-41.781
3850	0.624032	-41.9912
3860	0.624032	-41.9277
3870	0.624032	-41.9663
3880	0.624032	-43.8795
3890	0.624032	-42.6086
3900	0.624032	-41.8042
3910	0.624032	-42.1776
3920	0.624032	-41.7965
3930	0.624032	-42.1234
3940	0.624032	-41.9709
3950	0.624032	-41.7886
3960	0.624032	-41.7525
3970	0.624032	-41.844
3980	0.624032	-41.7767
3990	0.624032	-41.8414
4000	0.624032	-41.7725
4010	0.624032	-41.9103
4020	0.624032	-42.0212
4030	0.624032	-42.2168
4040	0.624032	-44.9459
4050	0.624032	-41.7643
4060	0.624032	-41.7875
4070	0.624032	-41.7672
4080	0.624032	-42.3792
4090	0.624032	-41.8254
4100	0.624032	-42.2709
4110	0.624032	-42.8616
4120	0.624032	-41.7616
4130	0.624032	-41.8868
4140	0.624032	-42.5178
4150	0.624032	-42.3537
4160	0.624032	-41.7884
4170	0.624032	-41.8299
4180	0.624032	-42.0177
4190	0.624032	-41.7598
4200	0.624032	-41.7839
4210	0.624032	-41.8868
4220	0.624032	-41.8253
4230	0.624032	-41.8648
4240	0.624032	-42.1452
4250	0.624032	-41.9151
4260	0.624032	-41.9556
4270	0.624032	-41.9503
4280	0.624032	-41.7636
4290	0.624032	-42.4807
4300	0.624032	-41.7779
4310	0.624032	-41.9843
4320	0.624032	-42.9456
4330	0.624032	-41.8543
4340	0.624032	-41.8958
4350	0.624032	-43.8058
4360	0.624032	-41.8172
4370	0.624032	-41.761
4380	0.624032	-45.542
4390	0.624032	-41.7522
4400	0.624032	-41.919
4410	0.624032	-41.7707
4420	0.624032	-42.0965
4430	0.624032	-41.8038
4440	0.624032	-42.2324
4450	0.624032	-42.4477
4460	0.624032	-41.7696
4470	0.624032	-42.6926
4480	0.624032	-42.72
4490	0.624032	-41.8347
4500	0.624032	-41.752
4510	0.624032	-41.7607
4520	0.624032	-41.805
4530	0.624032	-42.761
4540	0.624032	-43.5019
4550	0.624032	-41.8234
4560	0.624032	-42.8015
4570	0.624032	-41.7895
4580	0.624032	-42.0922
4590	0.624032	-41.762
4600	0.624032	-41.761
4610	0.624032	-42.1637
4620	0.624032	-42.4042
4630	0.624032	-42.0807
4640	0.624032	-41.9893
4650	0.624032	-41.7895
4660	0.624032	-41.7555
4670	0.624032	-41.7831
4680	0.624032	-44.4001
4690	0.624032	-41.776
4700	0.624032	-41.7782
4710	0.624032	-43.3426
4720	0.624032	-43.3441
4730	0.624032	-43.0494
4740	0.624032	-41.8674
4750	0.624032	-41.8209
4760	0.624032	-41.8354
4770	0.624032	-41.9486
4780	0.624032	-41.7748
4790	0.624032	-41.8359
4800	0.624032	-42.0219
4810	0.624032	-41.8
4820	0.624032	-41.7595
4830	0.624032	-41.7716
4840	0.624032	-42.6397
4850	0.624032	-42.5191
4860	0.624032	-41.759
4870	0.624032	-41.8106
4880	0.624032	-41.791
4890	0.624032	-41.902
4900	0.624032	-41.8389
4910	0.624032	-41.7864
4920	0.624032	-42.0091
4930	0.624032	-48.2535
4940	0.624032	-42.9474
4950	0.624032	-41.7518
4960	0.624032	-41.9974
4970	0.624032	-43.4102
4980	0.624032	-41.801
4990	0.624032	-41.7602
5000	0.624032	-41.7735
5010	0.624032	-41.7611
5020	0.624032	-42.6653
5030	0.624032	-43.9184
5040	0.624032	-41.7617
5050	0.624032	-42.0765
5060	0.624032	-41.8023
5070	0.624032	-42.0506
