state	power	likelihood
2510	5.37824e-05	-63.8843
2520	5.37824e-05	-49.6635
2530	5.37824e-05	-87.4682
2540	5.37824e-05	-103.314
2550	5.37824e-05	-307.467
2560	5.37824e-05	-250.758
2570	5.37824e-05	-181.205
2580	5.37824e-05	-44.1281
2590	5.37824e-05	-160.406
2600	5.37824e-05	-68.7925
2610	5.37824e-05	-46.0927
2620	5.37824e-05	-98.9852
2630	5.37824e-05	-41.8893
2640	5.37824e-05	-469.417
2650	5.37824e-05	-42.3182
2660	5.37824e-05	-80.1977
2670	5.37824e-05	-131.003
2680	5.37824e-05	-177.869
2690	5.37824e-05	-320.784
2700	5.37824e-05	-244.921
2710	5.37824e-05	-108.479
2720	5.37824e-05	-41.8775
2730	5.37824e-05	-430.793
2740	5.37824e-05	-125.254
2750	5.37824e-05	-41.8598
2760	5.37824e-05	-56.8182
2770	5.37824e-05	-42.2173
2780	5.37824e-05	-64.8621
2790	5.37824e-05	-109.191
2800	5.37824e-05	-142.246
2810	5.37824e-05	-101.897
2820	5.37824e-05	-42.9788
2830	5.37824e-05	-66.3616
2840	5.37824e-05	-62.5933
2850	5.37824e-05	-287.407
2860	5.37824e-05	-114.204
2870	5.37824e-05	-189.682
2880	5.37824e-05	-308.748
2890	5.37824e-05	-136.993
2900	5.37824e-05	-102.129
2910	5.37824e-05	-52.7129
2920	5.37824e-05	-48.363
2930	5.37824e-05	-319.151
2940	5.37824e-05	-210.72
2950	5.37824e-05	-41.8876
2960	5.37824e-05	-56.8774
2970	5.37824e-05	-41.7709
2980	5.37824e-05	-130.289
2990	5.37824e-05	-42.108
3000	5.37824e-05	-367.052
3010	5.37824e-05	-81.4782
3020	5.37824e-05	-188.566
3030	5.37824e-05	-54.5815
3040	5.37824e-05	-55.1456
3050	5.37824e-05	-185.265
3060	5.37824e-05	-43.7771
3070	5.37824e-05	-82.5645
3080	5.37824e-05	-215.356
3090	5.37824e-05	-101.898
3100	5.37824e-05	-192.731
3110	5.37824e-05	-94.2828
3120	5.37824e-05	-599.577
3130	5.37824e-05	-45.032
3140	5.37824e-05	-49.0573
3150	5.37824e-05	-56.6522
3160	5.37824e-05	-224.207
3170	5.37824e-05	-96.6772
3180	5.37824e-05	-345.739
3190	5.37824e-05	-126.106
3200	5.37824e-05	-75.8714
3210	5.37824e-05	-43.8653
3220	5.37824e-05	-86.2133
3230	5.37824e-05	-90.8099
3240	5.37824e-05	-120.29
3250	5.37824e-05	-70.9699
3260	5.37824e-05	-47.3739
3270	5.37824e-05	-52.7185
3280	5.37824e-05	-42.0373
3290	5.37824e-05	-194.479
3300	5.37824e-05	-43.9971
3310	5.37824e-05	-47.9273
3320	5.37824e-05	-43.0118
3330	5.37824e-05	-47.7118
3340	5.37824e-05	-110.808
3350	5.37824e-05	-44.9266
3360	5.37824e-05	-49.4069
3370	5.37824e-05	-43.1426
3380	5.37824e-05	-56.8317
3390	5.37824e-05	-297.651
3400	5.37824e-05	-52.2695
3410	5.37824e-05	-100.59
3420	5.37824e-05	-78.5524
3430	5.37824e-05	-270.627
3440	5.37824e-05	-345.243
3450	5.37824e-05	-45.4916
3460	5.37824e-05	-73.3956
3470	5.37824e-05	-193.181
3480	5.37824e-05	-42.0761
3490	5.37824e-05	-224.951
3500	5.37824e-05	-195.978
3510	5.37824e-05	-203.02
3520	5.37824e-05	-192.96
3530	5.37824e-05	-154.216
3540	5.37824e-05	-41.7481
3550	5.37824e-05	-102.38
3560	5.37824e-05	-211.001
3570	5.37824e-05	-229.091
3580	5.37824e-05	-45.7916
3590	5.37824e-05	-52.4174
3600	5.37824e-05	-55.3477
3610	5.37824e-05	-66.4168
3620	5.37824e-05	-66.0693
3630	5.37824e-05	-239.422
3640	5.37824e-05	-84.736
3650	5.37824e-05	-98.652
3660	5.37824e-05	-179.594
3670	5.37824e-05	-43.6537
3680	5.37824e-05	-149.443
3690	5.37824e-05	-64.5353
3700	5.37824e-05	-42.8285
3710	5.37824e-05	-104.897
3720	5.37824e-05	-446.276
3730	5.37824e-05	-123.056
3740	5.37824e-05	-50.7643
3750	5.37824e-05	-46.8712
3760	5.37824e-05	-243.848
3770	5.37824e-05	-70.3997
3780	5.37824e-05	-178.746
3790	5.37824e-05	-138.09
3800	5.37824e-05	-74.1892
3810	5.37824e-05	-65.2459
3820	5.37824e-05	-494.398
3830	5.37824e-05	-41.7752
3840	5.37824e-05	-243.497
3850	5.37824e-05	-189.587
3860	5.37824e-05	-95.9584
3870	5.37824e-05	-305.544
3880	5.37824e-05	-88.8222
3890	5.37824e-05	-42.8496
3900	5.37824e-05	-262.153
3910	5.37824e-05	-436.836
3920	5.37824e-05	-62.403
3930	5.37824e-05	-79.5075
3940	5.37824e-05	-137.194
3950	5.37824e-05	-93.3851
3960	5.37824e-05	-444.946
3970	5.37824e-05	-185.161
3980	5.37824e-05	-115.42
3990	5.37824e-05	-157.807
4000	5.37824e-05	-43.91
4010	5.37824e-05	-125.685
4020	5.37824e-05	-71.2065
4030	5.37824e-05	-460.967
4040	5.37824e-05	-173.165
4050	5.37824e-05	-284.776
4060	5.37824e-05	-313.571
4070	5.37824e-05	-195.854
4080	5.37824e-05	-452.267
4090	5.37824e-05	-306.66
4100	5.37824e-05	-42.7837
4110	5.37824e-05	-171.704
4120	5.37824e-05	-143.422
